"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:0001558",14,459,10090,"10090.ENSMUSP00000021950,10090.ENSMUSP00000028341,10090.ENSMUSP00000030408,10090.ENSMUSP00000036962,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000082091,10090.ENSMUSP00000087643,10090.ENSMUSP00000105663,10090.ENSMUSP00000114015,10090.ENSMUSP00000134263,10090.ENSMUSP00000149803","Dbn1,Anapc2,Mfsd2a,Clstn1,Spag9,Lrp1,Slit3,Sema5a,Ip6k2,Sema3g,Ptk2,Fam107a,Slit2,Cryab",0.00011,0.0123,"Regulation of cell growth"
"Process","GO:0030913",3,8,10090,"10090.ENSMUSP00000032492,10090.ENSMUSP00000092148,10090.ENSMUSP00000104342","Cd9,Nfasc,Pmp22",0.00012,0.0124,"Paranodal junction assembly"
"Process","GO:0150094",3,8,10090,"10090.ENSMUSP00000034713,10090.ENSMUSP00000044004,10090.ENSMUSP00000121358","Ldlr,Lrp1,Ide",0.00012,0.0124,"Amyloid-beta clearance by cellular catabolic process"
"Process","GO:0016126",5,48,10090,"10090.ENSMUSP00000022176,10090.ENSMUSP00000022977,10090.ENSMUSP00000038063,10090.ENSMUSP00000057354,10090.ENSMUSP00000153064","Hmgcr,Sqle,Dhcr24,Sc5d,Hmgcs1",0.00012,0.0125,"Sterol biosynthetic process"
"Process","GO:0048732",15,523,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000025522,10090.ENSMUSP00000030110,10090.ENSMUSP00000031224,10090.ENSMUSP00000031445,10090.ENSMUSP00000032322,10090.ENSMUSP00000033036,10090.ENSMUSP00000040230,10090.ENSMUSP00000043597,10090.ENSMUSP00000052872,10090.ENSMUSP00000078741,10090.ENSMUSP00000120967,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109,10090.ENSMUSP00000151227","Bmp7,Pdgfrb,Zdhhc21,Tgfbr3,Aacs,Lrp6,Dkk3,Sostdc1,Fa2h,Fasn,Notch2,Ucp2,Slit2,Dag1,Arid5b",0.00013,0.0132,"Gland development"
"Process","GO:0060411",6,79,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000066857,10090.ENSMUSP00000078741,10090.ENSMUSP00000134263","Bmp7,Tgfbr3,Lrp6,Slit3,Notch2,Slit2",0.00012,0.0132,"Cardiac septum morphogenesis"
"Process","GO:0071496",12,352,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002360,10090.ENSMUSP00000028166,10090.ENSMUSP00000030408,10090.ENSMUSP00000036410,10090.ENSMUSP00000039657,10090.ENSMUSP00000069432,10090.ENSMUSP00000073124,10090.ENSMUSP00000107729,10090.ENSMUSP00000114015,10090.ENSMUSP00000120967,10090.ENSMUSP00000142109","Col1a1,Angptl4,Nr4a2,Mfsd2a,Prkab2,Atp1a1,Gcn1,Plec,Itga6,Fam107a,Ucp2,Dag1",0.00013,0.0136,"Cellular response to external stimulus"
"Process","GO:0031399",31,1658,10090,"10090.ENSMUSP00000002275,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000018795,10090.ENSMUSP00000020308,10090.ENSMUSP00000022176,10090.ENSMUSP00000025522,10090.ENSMUSP00000026142,10090.ENSMUSP00000028755,10090.ENSMUSP00000031058,10090.ENSMUSP00000032322,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000047119,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000078945,10090.ENSMUSP00000088833,10090.ENSMUSP00000097908,10090.ENSMUSP00000099162,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000107210,10090.ENSMUSP00000111222,10090.ENSMUSP00000114015,10090.ENSMUSP00000127487,10090.ENSMUSP00000128941,10090.ENSMUSP00000134263,10090.ENSMUSP00000134759,10090.ENSMUSP00000142109,10090.ENSMUSP00000155515","Vrk3,Bmp7,Pttg1ip,Tada2a,Ddit4,Hmgcr,Pdgfrb,Maged1,Ehd4,Mapre3,Lrp6,Spag9,Lrp1,Gnl3,Mprip,Plec,Htt,Prnp,Nsmf,Limk2,Pmp22,Ptk2,Afap1l2,Yeats2,Fam107a,Tnxb,Enpp2,Slit2,Traf7,Dag1,Ppp1r16a",0.00013,0.0138,"Regulation of protein modification process"
"Process","GO:0050919",5,50,10090,"10090.ENSMUSP00000028499,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000134263","Itgav,Slit3,Sema5a,Sema3g,Slit2",0.00014,0.0144,"Negative chemotaxis"
"Process","GO:0022607",40,2396,10090,"10090.ENSMUSP00000000619,10090.ENSMUSP00000002979,10090.ENSMUSP00000003645,10090.ENSMUSP00000012259,10090.ENSMUSP00000018561,10090.ENSMUSP00000018851,10090.ENSMUSP00000022369,10090.ENSMUSP00000022977,10090.ENSMUSP00000025522,10090.ENSMUSP00000028499,10090.ENSMUSP00000028755,10090.ENSMUSP00000030408,10090.ENSMUSP00000031058,10090.ENSMUSP00000031224,10090.ENSMUSP00000031668,10090.ENSMUSP00000032492,10090.ENSMUSP00000048234,10090.ENSMUSP00000055225,10090.ENSMUSP00000063054,10090.ENSMUSP00000065571,10090.ENSMUSP00000073124,10090.ENSMUSP00000084039,10090.ENSMUSP00000087118,10090.ENSMUSP00000088833,10090.ENSMUSP00000091429,10090.ENSMUSP00000092148,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000107729,10090.ENSMUSP00000114015,10090.ENSMUSP00000116259,10090.ENSMUSP00000117496,10090.ENSMUSP00000119065,10090.ENSMUSP00000126515,10090.ENSMUSP00000127487,10090.ENSMUSP00000128353,10090.ENSMUSP00000134759,10090.ENSMUSP00000135040,10090.ENSMUSP00000136222,10090.ENSMUSP00000149803","Clcn4,Lamb1,Ercc1,Med15,Myo1b,Dync1h1,Vcl,Sqle,Pdgfrb,Itgav,Ehd4,Mfsd2a,Mapre3,Tgfbr3,Col1a2,Cd9,Ick,Kcna1,Rab33b,Rtkn,Plec,Bicd1,Mat2a,Prnp,Rnf213,Nfasc,Pmp22,Ptk2,Itga6,Fam107a,Srpk1,Mef2a,Srsf6,Cfap100,Tnxb,G3bp2,Traf7,Tppp3,Mdn1,Cryab",0.00014,0.0145,"Cellular component assembly"
"Process","GO:0071225",3,9,10090,"10090.ENSMUSP00000028062,10090.ENSMUSP00000037055,10090.ENSMUSP00000055747","Vim,Trim41,Nod1",0.00015,0.0153,"Cellular response to muramyl dipeptide"
"Process","GO:0007517",11,305,10090,"10090.ENSMUSP00000002275,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000052020,10090.ENSMUSP00000060026,10090.ENSMUSP00000073124,10090.ENSMUSP00000104342,10090.ENSMUSP00000142109,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000155225","Vrk3,Tgfbr3,Lrp6,Flnb,Selenon,Plec,Pmp22,Dag1,Cryab,Arid5b,Nr4a1",0.00016,0.0155,"Muscle organ development"
"Process","GO:0031667",15,541,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002360,10090.ENSMUSP00000003645,10090.ENSMUSP00000009143,10090.ENSMUSP00000023203,10090.ENSMUSP00000030408,10090.ENSMUSP00000031445,10090.ENSMUSP00000032322,10090.ENSMUSP00000034713,10090.ENSMUSP00000036410,10090.ENSMUSP00000069432,10090.ENSMUSP00000073124,10090.ENSMUSP00000084043,10090.ENSMUSP00000114015,10090.ENSMUSP00000120967","Col1a1,Angptl4,Ercc1,Bmp7,Gpt,Mfsd2a,Aacs,Lrp6,Ldlr,Prkab2,Gcn1,Plec,Spp1,Fam107a,Ucp2",0.00018,0.0177,"Response to nutrient levels"
"Process","GO:0043434",13,423,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000009143,10090.ENSMUSP00000023203,10090.ENSMUSP00000028166,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000105663,10090.ENSMUSP00000119065,10090.ENSMUSP00000120967,10090.ENSMUSP00000125857,10090.ENSMUSP00000129584,10090.ENSMUSP00000142109,10090.ENSMUSP00000155225","Col1a1,Bmp7,Gpt,Nr4a2,Tgfbr3,Lrp6,Ptk2,Srsf6,Ucp2,Cpeb2,Bcar1,Dag1,Nr4a1",0.00019,0.0183,"Response to peptide hormone"
"Process","GO:0010977",8,165,10090,"10090.ENSMUSP00000028062,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000134263","Vim,Lrp1,Mbp,Sema5a,Sema3g,Pmp22,Ptk2,Slit2",0.00019,0.0184,"Negative regulation of neuron projection development"
"Process","GO:0070482",12,367,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002360,10090.ENSMUSP00000019231,10090.ENSMUSP00000020308,10090.ENSMUSP00000025241,10090.ENSMUSP00000025522,10090.ENSMUSP00000028166,10090.ENSMUSP00000031224,10090.ENSMUSP00000120967,10090.ENSMUSP00000125857,10090.ENSMUSP00000143677,10090.ENSMUSP00000149803","Col1a1,Angptl4,Atp6ap1,Ddit4,Ercc3,Pdgfrb,Nr4a2,Tgfbr3,Ucp2,Cpeb2,Camk2d,Cryab",0.00019,0.0185,"Response to oxygen levels"
"Process","GO:0048667",14,485,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000022369,10090.ENSMUSP00000028166,10090.ENSMUSP00000030408,10090.ENSMUSP00000044004,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000092148,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000117496,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109","Bmp7,Vcl,Nr4a2,Mfsd2a,Lrp1,Slit3,Sema5a,Sema3g,Nfasc,Pmp22,Ptk2,Mef2a,Slit2,Dag1",2e-04,0.0191,"Cell morphogenesis involved in neuron differentiation"
"Process","GO:0001654",13,428,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000025522,10090.ENSMUSP00000028062,10090.ENSMUSP00000028280,10090.ENSMUSP00000030408,10090.ENSMUSP00000032322,10090.ENSMUSP00000033898,10090.ENSMUSP00000055178,10090.ENSMUSP00000078741,10090.ENSMUSP00000080128,10090.ENSMUSP00000099162,10090.ENSMUSP00000140596,10090.ENSMUSP00000149803","Bmp7,Pdgfrb,Vim,Col5a1,Mfsd2a,Lrp6,Col4a1,Vstm4,Notch2,Nphp4,Limk2,Fat1,Cryab",0.00021,0.0199,"Eye development"
"Process","GO:0032989",17,678,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000021950,10090.ENSMUSP00000022369,10090.ENSMUSP00000025522,10090.ENSMUSP00000028166,10090.ENSMUSP00000032492,10090.ENSMUSP00000044004,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000073124,10090.ENSMUSP00000087643,10090.ENSMUSP00000092148,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000117496,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109","Bmp7,Dbn1,Vcl,Pdgfrb,Nr4a2,Cd9,Lrp1,Slit3,Sema5a,Plec,Sema3g,Nfasc,Pmp22,Ptk2,Mef2a,Slit2,Dag1",0.00021,0.0204,"Cellular component morphogenesis"
"Process","GO:0140694",11,317,10090,"10090.ENSMUSP00000018851,10090.ENSMUSP00000022977,10090.ENSMUSP00000025522,10090.ENSMUSP00000031058,10090.ENSMUSP00000073124,10090.ENSMUSP00000084039,10090.ENSMUSP00000091429,10090.ENSMUSP00000117496,10090.ENSMUSP00000128353,10090.ENSMUSP00000134759,10090.ENSMUSP00000136222","Dync1h1,Sqle,Pdgfrb,Mapre3,Plec,Bicd1,Rnf213,Mef2a,G3bp2,Traf7,Mdn1",0.00021,0.0204,"Non-membrane-bounded organelle assembly"
"Process","GO:0060537",12,373,10090,"10090.ENSMUSP00000002275,10090.ENSMUSP00000009143,10090.ENSMUSP00000025522,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000052020,10090.ENSMUSP00000060026,10090.ENSMUSP00000073124,10090.ENSMUSP00000104342,10090.ENSMUSP00000117496,10090.ENSMUSP00000143677,10090.ENSMUSP00000155225","Vrk3,Bmp7,Pdgfrb,Tgfbr3,Lrp6,Flnb,Selenon,Plec,Pmp22,Mef2a,Camk2d,Nr4a1",0.00022,0.0207,"Muscle tissue development"
"Process","GO:0061564",13,431,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000022369,10090.ENSMUSP00000028166,10090.ENSMUSP00000044004,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000092148,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000119827,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109","Bmp7,Vcl,Nr4a2,Lrp1,Slit3,Sema5a,Sema3g,Nfasc,Pmp22,Ptk2,Apod,Slit2,Dag1",0.00022,0.0207,"Axon development"
"Process","GO:0071711",4,29,10090,"10090.ENSMUSP00000002979,10090.ENSMUSP00000033898,10090.ENSMUSP00000104342,10090.ENSMUSP00000142109","Lamb1,Col4a1,Pmp22,Dag1",0.00022,0.0207,"Basement membrane organization"
"Process","GO:0080090",80,6158,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002275,10090.ENSMUSP00000002360,10090.ENSMUSP00000003645,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000012259,10090.ENSMUSP00000018795,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021271,10090.ENSMUSP00000022176,10090.ENSMUSP00000023203,10090.ENSMUSP00000024627,10090.ENSMUSP00000025522,10090.ENSMUSP00000026142,10090.ENSMUSP00000026886,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028499,10090.ENSMUSP00000028755,10090.ENSMUSP00000028938,10090.ENSMUSP00000030408,10090.ENSMUSP00000031058,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000033036,10090.ENSMUSP00000034713,10090.ENSMUSP00000034910,10090.ENSMUSP00000035078,10090.ENSMUSP00000035240,10090.ENSMUSP00000037055,10090.ENSMUSP00000037340,10090.ENSMUSP00000038063,10090.ENSMUSP00000039657,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000047119,10090.ENSMUSP00000055747,10090.ENSMUSP00000065845,10090.ENSMUSP00000069432,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000081946,10090.ENSMUSP00000084043,10090.ENSMUSP00000088833,10090.ENSMUSP00000091429,10090.ENSMUSP00000095223,10090.ENSMUSP00000097908,10090.ENSMUSP00000099162,10090.ENSMUSP00000100902,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000107210,10090.ENSMUSP00000107729,10090.ENSMUSP00000111222,10090.ENSMUSP00000114015,10090.ENSMUSP00000116259,10090.ENSMUSP00000117496,10090.ENSMUSP00000119065,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000121358,10090.ENSMUSP00000121753,10090.ENSMUSP00000123088,10090.ENSMUSP00000125857,10090.ENSMUSP00000126674,10090.ENSMUSP00000127487,10090.ENSMUSP00000128941,10090.ENSMUSP00000134263,10090.ENSMUSP00000134759,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000155225,10090.ENSMUSP00000155515","Col1a1,Vrk3,Angptl4,Ercc1,Bmp7,Pttg1ip,Med15,Tada2a,Timp3,Ddit4,Per1,Hmgcr,Gpt,Chd1,Pdgfrb,Maged1,Itih5,Vim,Nr4a2,Itgav,Ehd4,Cst3,Mfsd2a,Mapre3,Tgfbr3,Lrp6,Dkk3,Ldlr,Mlip,Lrrfip2,Thap3,Trim41,Wdr70,Dhcr24,Atp1a1,Spag9,Lrp1,Mbp,Gnl3,Nod1,Cggbp1,Gcn1,Mprip,Plec,Notch2,Htt,Ubp1,Spp1,Prnp,Rnf213,Ecscr,Nsmf,Limk2,Cnot2,Pmp22,Ptk2,Afap1l2,Itga6,Yeats2,Fam107a,Srpk1,Mef2a,Srsf6,Sox13,Apod,Ide,Zbtb38,Myef2,Cpeb2,Zfp692,Tnxb,Enpp2,Slit2,Traf7,Dag1,Camk2d,Cryab,Arid5b,Nr4a1,Ppp1r16a",0.00023,0.0212,"Regulation of primary metabolic process"
"Process","GO:0043010",12,379,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000025522,10090.ENSMUSP00000028062,10090.ENSMUSP00000030408,10090.ENSMUSP00000032322,10090.ENSMUSP00000033898,10090.ENSMUSP00000055178,10090.ENSMUSP00000078741,10090.ENSMUSP00000080128,10090.ENSMUSP00000099162,10090.ENSMUSP00000140596,10090.ENSMUSP00000149803","Bmp7,Pdgfrb,Vim,Mfsd2a,Lrp6,Col4a1,Vstm4,Notch2,Nphp4,Limk2,Fat1,Cryab",0.00025,0.0228,"Camera-type eye development"
"Process","GO:0110011",3,11,10090,"10090.ENSMUSP00000002979,10090.ENSMUSP00000005532,10090.ENSMUSP00000142109","Lamb1,Nid1,Dag1",0.00025,0.0228,"Regulation of basement membrane organization"
"Process","GO:1903053",5,57,10090,"10090.ENSMUSP00000002979,10090.ENSMUSP00000005532,10090.ENSMUSP00000069024,10090.ENSMUSP00000127487,10090.ENSMUSP00000142109","Lamb1,Nid1,Sema5a,Tnxb,Dag1",0.00025,0.0228,"Regulation of extracellular matrix organization"
"Process","GO:0032870",14,499,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000020308,10090.ENSMUSP00000023203,10090.ENSMUSP00000028166,10090.ENSMUSP00000039657,10090.ENSMUSP00000066857,10090.ENSMUSP00000097908,10090.ENSMUSP00000105663,10090.ENSMUSP00000114015,10090.ENSMUSP00000120967,10090.ENSMUSP00000125857,10090.ENSMUSP00000129584,10090.ENSMUSP00000134263,10090.ENSMUSP00000155225","Bmp7,Ddit4,Gpt,Nr4a2,Atp1a1,Slit3,Nsmf,Ptk2,Fam107a,Ucp2,Cpeb2,Bcar1,Slit2,Nr4a1",0.00026,0.0234,"Cellular response to hormone stimulus"
"Process","GO:0010975",15,562,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000021950,10090.ENSMUSP00000028062,10090.ENSMUSP00000028341,10090.ENSMUSP00000030408,10090.ENSMUSP00000032322,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000097908,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000107729,10090.ENSMUSP00000134263","Bmp7,Dbn1,Vim,Anapc2,Mfsd2a,Lrp6,Lrp1,Mbp,Sema5a,Sema3g,Nsmf,Pmp22,Ptk2,Itga6,Slit2",0.00027,0.0237,"Regulation of neuron projection development"
"Process","GO:0051960",15,562,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000021950,10090.ENSMUSP00000028062,10090.ENSMUSP00000028341,10090.ENSMUSP00000032322,10090.ENSMUSP00000034713,10090.ENSMUSP00000036962,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000105663,10090.ENSMUSP00000128941,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109","Bmp7,Dbn1,Vim,Anapc2,Lrp6,Ldlr,Clstn1,Lrp1,Mbp,Sema5a,Sema3g,Ptk2,Enpp2,Slit2,Dag1",0.00027,0.0237,"Regulation of nervous system development"
"Process","GO:0007229",6,92,10090,"10090.ENSMUSP00000025254,10090.ENSMUSP00000028499,10090.ENSMUSP00000096712,10090.ENSMUSP00000105663,10090.ENSMUSP00000107729,10090.ENSMUSP00000129584","Lims2,Itgav,Itga7,Ptk2,Itga6,Bcar1",0.00027,0.024,"Integrin-mediated signaling pathway"
"Process","GO:0031668",10,274,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002360,10090.ENSMUSP00000028166,10090.ENSMUSP00000030408,10090.ENSMUSP00000036410,10090.ENSMUSP00000069432,10090.ENSMUSP00000073124,10090.ENSMUSP00000107729,10090.ENSMUSP00000114015,10090.ENSMUSP00000120967","Col1a1,Angptl4,Nr4a2,Mfsd2a,Prkab2,Gcn1,Plec,Itga6,Fam107a,Ucp2",0.00028,0.0247,"Cellular response to extracellular stimulus"
"Process","GO:0002011",5,59,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000028280,10090.ENSMUSP00000032322,10090.ENSMUSP00000078741,10090.ENSMUSP00000142109","Bmp7,Col5a1,Lrp6,Notch2,Dag1",0.00029,0.0252,"Morphogenesis of an epithelial sheet"
"Process","GO:0008219",23,1118,10090,"10090.ENSMUSP00000002360,10090.ENSMUSP00000009143,10090.ENSMUSP00000019231,10090.ENSMUSP00000020308,10090.ENSMUSP00000025241,10090.ENSMUSP00000028166,10090.ENSMUSP00000028499,10090.ENSMUSP00000031224,10090.ENSMUSP00000036330,10090.ENSMUSP00000055747,10090.ENSMUSP00000065571,10090.ENSMUSP00000066857,10090.ENSMUSP00000078741,10090.ENSMUSP00000095223,10090.ENSMUSP00000104342,10090.ENSMUSP00000109635,10090.ENSMUSP00000114843,10090.ENSMUSP00000117392,10090.ENSMUSP00000117496,10090.ENSMUSP00000134263,10090.ENSMUSP00000134759,10090.ENSMUSP00000149803,10090.ENSMUSP00000155225","Angptl4,Bmp7,Atp6ap1,Ddit4,Ercc3,Nr4a2,Itgav,Tgfbr3,Adamts20,Nod1,Rtkn,Slit3,Notch2,Ecscr,Pmp22,Itsn1,Syvn1,Zdhhc3,Mef2a,Slit2,Traf7,Cryab,Nr4a1",0.00029,0.0252,"Cell death"
"Process","GO:0042325",26,1345,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000018795,10090.ENSMUSP00000020308,10090.ENSMUSP00000022176,10090.ENSMUSP00000025522,10090.ENSMUSP00000026142,10090.ENSMUSP00000028755,10090.ENSMUSP00000031058,10090.ENSMUSP00000032322,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000069432,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000078945,10090.ENSMUSP00000088833,10090.ENSMUSP00000099162,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000107210,10090.ENSMUSP00000107729,10090.ENSMUSP00000109635,10090.ENSMUSP00000127487,10090.ENSMUSP00000128941,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109","Bmp7,Tada2a,Ddit4,Hmgcr,Pdgfrb,Maged1,Ehd4,Mapre3,Lrp6,Spag9,Lrp1,Gcn1,Mprip,Plec,Htt,Prnp,Limk2,Pmp22,Ptk2,Afap1l2,Itga6,Itsn1,Tnxb,Enpp2,Slit2,Dag1",3e-04,0.0252,"Regulation of phosphorylation"
"Process","GO:0044283",13,444,10090,"10090.ENSMUSP00000022176,10090.ENSMUSP00000026221,10090.ENSMUSP00000036410,10090.ENSMUSP00000038063,10090.ENSMUSP00000043401,10090.ENSMUSP00000043597,10090.ENSMUSP00000052872,10090.ENSMUSP00000057354,10090.ENSMUSP00000064755,10090.ENSMUSP00000078945,10090.ENSMUSP00000082091,10090.ENSMUSP00000084043,10090.ENSMUSP00000153064","Hmgcr,Scd2,Prkab2,Dhcr24,Ppip5k2,Fa2h,Fasn,Sc5d,Phgdh,Htt,Ip6k2,Spp1,Hmgcs1",0.00029,0.0252,"Small molecule biosynthetic process"
"Process","GO:0051179",63,4555,10090,"10090.ENSMUSP00000000619,10090.ENSMUSP00000001547,10090.ENSMUSP00000003843,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000018561,10090.ENSMUSP00000018851,10090.ENSMUSP00000019231,10090.ENSMUSP00000021950,10090.ENSMUSP00000022078,10090.ENSMUSP00000022369,10090.ENSMUSP00000022977,10090.ENSMUSP00000025241,10090.ENSMUSP00000026142,10090.ENSMUSP00000026659,10090.ENSMUSP00000028499,10090.ENSMUSP00000028755,10090.ENSMUSP00000028854,10090.ENSMUSP00000029603,10090.ENSMUSP00000029719,10090.ENSMUSP00000030110,10090.ENSMUSP00000030408,10090.ENSMUSP00000031058,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033463,10090.ENSMUSP00000034227,10090.ENSMUSP00000034713,10090.ENSMUSP00000035898,10090.ENSMUSP00000036962,10090.ENSMUSP00000038063,10090.ENSMUSP00000039657,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000048234,10090.ENSMUSP00000055225,10090.ENSMUSP00000063054,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000082091,10090.ENSMUSP00000084039,10090.ENSMUSP00000091429,10090.ENSMUSP00000092148,10090.ENSMUSP00000099162,10090.ENSMUSP00000104342,10090.ENSMUSP00000104864,10090.ENSMUSP00000105663,10090.ENSMUSP00000106188,10090.ENSMUSP00000106851,10090.ENSMUSP00000109635,10090.ENSMUSP00000114843,10090.ENSMUSP00000117392,10090.ENSMUSP00000117496,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000128353,10090.ENSMUSP00000128941,10090.ENSMUSP00000130245,10090.ENSMUSP00000143677,10090.ENSMUSP00000155225,10090.ENSMUSP00000158705","Clcn4,Col1a1,Man1a,Bmp7,Pttg1ip,Myo1b,Dync1h1,Atp6ap1,Dbn1,Rhobtb3,Vcl,Sqle,Ercc3,Maged1,Tmc6,Itgav,Ehd4,Mal,Prss12,Dclk2,Zdhhc21,Mfsd2a,Mapre3,Lrp6,Cd9,Slc9a9,Pllp,Ldlr,Scamp5,Clstn1,Dhcr24,Atp1a1,Spag9,Lrp1,Ick,Kcna1,Rab33b,Mprip,Plec,Htt,Nphp4,Ip6k2,Bicd1,Rnf213,Nfasc,Limk2,Pmp22,Snx18,Ptk2,Lyst,Cadm3,Itsn1,Syvn1,Zdhhc3,Mef2a,Apod,Ucp2,G3bp2,Enpp2,Fxyd3,Camk2d,Nr4a1,Sptbn5",3e-04,0.0252,"Localization"
"Process","GO:0060326",9,225,10090,"10090.ENSMUSP00000025522,10090.ENSMUSP00000027830,10090.ENSMUSP00000069024,10090.ENSMUSP00000073124,10090.ENSMUSP00000084043,10090.ENSMUSP00000106188,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584,10090.ENSMUSP00000155225","Pdgfrb,Slamf9,Sema5a,Plec,Spp1,Lyst,Enpp2,Bcar1,Nr4a1",3e-04,0.0252,"Cell chemotaxis"
"Process","GO:1900024",5,59,10090,"10090.ENSMUSP00000021950,10090.ENSMUSP00000025254,10090.ENSMUSP00000105663,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584","Dbn1,Lims2,Ptk2,Enpp2,Bcar1",0.00029,0.0252,"Regulation of substrate adhesion-dependent cell spreading"
