"","Name","ID","pSize","NDE","pNDE","tA","pPERT","pG","pGFdr","pGFWER","Status","KEGGLINK","Group"
"EXvsHFD.88","Measles","05162",136,10,0.346053386338115,-0.117703023654136,0.721,0.595886178327545,0.818347987886041,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05162+18035+15975+16452+17698+18761+18707+18708+23797+68652+56480","EXvsHFD"
"EXvsHFD.89","Viral myocarditis","05416",84,5,0.610491795584701,0.182352778762796,0.41,0.59699156493326,0.818347987886041,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05416+24052+13138+13405+208643+13136","EXvsHFD"
"EXvsHFD.90","Dopaminergic synapse","04728",132,10,0.312699751488428,-0.0386725766416627,0.839,0.613400995966501,0.831499127865701,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04728+18750+14702+23797+12912+12846+19055+108058+12325+26931+53623","EXvsHFD"
"EXvsHFD.91","Intestinal immune network for IgA production","04672",46,1,0.948998881941831,0.000168380022116832,0.29,0.630291258041085,0.845005862428708,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04672+69583","EXvsHFD"
"EXvsHFD.92","Hedgehog signaling pathway","04340",54,4,0.439856846187218,-0.105351670315952,0.686,0.663283870228257,0.873783479077375,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04340+12162+104318+12234+13363","EXvsHFD"
"EXvsHFD.93","Chagas disease (American trypanosomiasis)","05142",100,7,0.436425784437003,0.169001328996173,0.704,0.669826364256812,0.873783479077375,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05142+26413+18035+16150+432530+18707+18708+23797","EXvsHFD"
"EXvsHFD.94","Mineral absorption","04978",45,4,0.310150549279658,0,1,0.673243008469453,0.873783479077375,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04978+14319+17748+17750+11933","EXvsHFD"
"EXvsHFD.95","Salmonella infection","05132",77,6,0.351060113943133,0.0123578060610035,0.948,0.698956563955486,0.893641117331908,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05132+67771+286940+234663+26413+109333+19878","EXvsHFD"
"EXvsHFD.96","Jak-STAT signaling pathway","04630",156,11,0.386096320281368,0.0274367206040281,0.872,0.703193010359535,0.893641117331908,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04630+12048+23797+18707+18708+12914+328572+16452+15975+16194+16880+12803","EXvsHFD"
"EXvsHFD.97","Cocaine addiction","05030",49,1,0.958005629602928,0.0726391937342846,0.413,0.762512553402704,0.932508655181179,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05030+12912","EXvsHFD"
"EXvsHFD.98","Phosphatidylinositol signaling system","04070",81,6,0.396468829584207,0,1,0.763265081500485,0.932508655181179,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04070+19211+18750+18707+18708+13139+16329","EXvsHFD"
"EXvsHFD.99","Cytosolic DNA-sensing pathway","04623",60,3,0.733445224181458,0.0432389312411585,0.541,0.763565658553856,0.932508655181179,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04623+56480+16150+18035","EXvsHFD"
"EXvsHFD.100","Natural killer cell mediated cytotoxicity","04650",121,8,0.488801111665829,0.231708762404995,0.816,0.765471664356039,0.932508655181179,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04650+54446+19055+18750+18707+18708+26413+16653+15975","EXvsHFD"
"EXvsHFD.101","Rheumatoid arthritis","05323",82,6,0.407820329908132,0,1,0.773606035001429,0.932508655181179,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05323+11966+11974+11975+54411+66290+69583","EXvsHFD"
"EXvsHFD.102","Endocrine and other factor-regulated calcium reabsorption","04961",56,4,0.467955454569685,-0.0395495125204065,0.886,0.779638383840002,0.932508655181179,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04961+74325+11773+18750+11933","EXvsHFD"
"EXvsHFD.103","Huntington's disease","05016",179,11,0.56910486583674,0.0370394922195825,0.767,0.79834689854728,0.945614773036585,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05016+67130+67184+66052+66594+15194+433759+12914+328572+74325+11773+12912","EXvsHFD"
"EXvsHFD.104","Bile secretion","04976",71,5,0.459909037291113,0,1,0.817132599013013,0.955342795046746,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04976+11933+11514+432530+16835+15357","EXvsHFD"
"EXvsHFD.105","Sulfur relay system","04122",10,1,0.476056460793421,0,1,0.82939452379291,0.955342795046746,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04122+17434","EXvsHFD"
"EXvsHFD.106","RNA degradation","03018",73,5,0.484425392793928,0,1,0.835532968237232,0.955342795046746,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03018+13807+319885+72068+75901+24127","EXvsHFD"
"EXvsHFD.107","Pancreatic secretion","04972",105,7,0.48768228792122,0,1,0.837882615327884,0.955342795046746,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04972+20496+18750+11933+11938+11514+432530+109905","EXvsHFD"
"EXvsHFD.108","Vasopressin-regulated water reabsorption","04962",43,2,0.759892200836306,0.0726391937342846,0.72,0.877082464411495,0.978567690483045,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04962+12912+234663","EXvsHFD"
"EXvsHFD.109","Alcoholism","05034",193,6,0.983616995380407,0.267096508652454,0.557,0.877535635664471,0.978567690483045,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05034+12912+433759+70315+14702+16653+26413","EXvsHFD"
"EXvsHFD.110","Malaria","05144",46,3,0.555915455843984,0,1,0.882315130763401,0.978567690483045,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05144+20970+16971+13349","EXvsHFD"
"EXvsHFD.111","RNA transport","03013",164,10,0.580078966936864,0,1,0.895984771817215,0.984776055510813,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03013+103573+68092+51796+108989+19069+19386+20610+13627+26908+208643","EXvsHFD"
"EXvsHFD.112","African trypanosomiasis","05143",32,2,0.603633811835513,0,1,0.908340636780727,0.989442479350434,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05143+16775+18750","EXvsHFD"
"EXvsHFD.113","Pertussis","05133",73,4,0.677893439909375,0.0118871537023499,0.97,0.933220409496271,0.998552836367544,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05133+16412+107607+12632+26413","EXvsHFD"
"EXvsHFD.114","Serotonergic synapse","04726",137,6,0.864985266725081,-0.0484001855350971,0.763,0.934233444225446,0.998552836367544,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04726+18750+14702+13110+26413+16653+11820","EXvsHFD"
"EXvsHFD.115","Amyotrophic lateral sclerosis (ALS)","05014",55,3,0.677441168484553,0,1,0.941258821166127,0.998552836367544,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05014+12043+12048+19055","EXvsHFD"
"EXvsHFD.116","Taste transduction","04742",60,1,0.979409788815634,-0.0699066795740362,0.741,0.958386572461763,0.999999999854209,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04742+11514","EXvsHFD"
"EXvsHFD.117","Parkinson's disease","05012",131,6,0.835750572685941,0,1,0.985705176394083,0.999999999854209,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05012+66725+22201+67130+67184+66052+66594","EXvsHFD"
"EXvsHFD.118","SNARE interactions in vesicular transport","04130",35,1,0.896032067742569,0,1,0.994397640883467,0.999999999854209,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04130+53620","EXvsHFD"
"EXvsHFD.119","Fanconi anemia pathway","03460",50,1,0.960639663846261,0,1,0.999215014031499,0.999999999854209,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03460+68275","EXvsHFD"
"EXvsHFD.120","Antigen processing and presentation","04612",74,1,0.991692438043075,0,1,0.999965396249705,0.999999999854209,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04612+12912","EXvsHFD"
"EXvsHFD.121","Systemic lupus erythematosus","05322",142,1,0.999899764535833,0,1,0.999999994976258,0.999999999854209,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05322+20823","EXvsHFD"
"EXvsHFD.122","Neuroactive ligand-receptor interaction","04080",279,4,0.999982924246894,0,1,0.999999999854209,0.999999999854209,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04080+53623+18438+54393+93742","EXvsHFD"
"DREXvsHFD.1","Circadian rhythm - mammal","04710",22,4,0.00190109246525483,1.46973220923017,5e-06,1.85084651743286e-07,2.07294809952481e-05,2.07294809952481e-05,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04710+12953+18626+18627+18628","DREXvsHFD"
"DREXvsHFD.2","Axon guidance","04360",131,11,0.000419981973656469,-0.210183760786851,0.72,0.00275287181917665,0.154160821873892,0.308321643747785,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04360+224105+13836+18844+18846+20360+214968+20353+20356+14270+12568+12632","DREXvsHFD"
"DREXvsHFD.3","Mineral absorption","04978",45,6,0.00080029119762782,0,1,0.00650679551206958,0.242920365783931,0.728761097351793,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04978+17748+17750+105243+11933+58800+12724","DREXvsHFD"
"DREXvsHFD.4","Bacterial invasion of epithelial cells","05100",70,6,0.00767905892802088,-1.13210322597606,0.209,0.0119320901580559,0.271366173369968,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05100+12550+56443+330662+18708+67300+73178","DREXvsHFD"
"DREXvsHFD.5","Long-term potentiation","04720",69,6,0.00716671737153268,-1.15307354260307,0.271,0.014069046141364,0.271366173369968,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04720+12325+432530+223864+26396+18797+16440","DREXvsHFD"
"DREXvsHFD.6","Phototransduction","04744",28,1,0.50435800310484,0.807887698246605,0.004,0.0145374735733912,0.271366173369968,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04744+216869","DREXvsHFD"
"DREXvsHFD.7","SNARE interactions in vesicular transport","04130",35,3,0.0549581279239639,-0.371836550172734,0.054,0.0202398455857097,0.305493446106086,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04130+56389+22317+22318","DREXvsHFD"
"DREXvsHFD.8","Small cell lung cancer","05222",83,5,0.0549299876361125,1.17118354482597,0.064,0.0233801997368231,0.305493446106086,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05222+18708+16775+12675+12048+19645","DREXvsHFD"
"DREXvsHFD.9","Phosphatidylinositol signaling system","04070",81,7,0.00391491440084451,0,1,0.0256151354305322,0.305493446106086,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04070+75678+18797+16440+18708+269180+16329+217837","DREXvsHFD"
"DREXvsHFD.10","Regulation of actin cytoskeleton","04810",215,12,0.00750290222516246,-0.53611086418347,0.562,0.0272762005451863,0.305493446106086,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04810+56443+73178+12632+227753+224105+16801+544963+26396+18708+330662+192897+320910","DREXvsHFD"
"DREXvsHFD.11","ECM-receptor interaction","04512",86,5,0.062136046522443,0.454401430100742,0.115,0.0424540807976219,0.416463872380548,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04512+16775+81877+20970+192897+320910","DREXvsHFD"
"DREXvsHFD.12","Pancreatic cancer","05212",70,6,0.00767905892802088,0.00936282767787122,0.988,0.0446211291836301,0.416463872380548,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05212+18708+12675+12048+19730+19645+21813","DREXvsHFD"
"DREXvsHFD.13","Chronic myeloid leukemia","05220",73,6,0.00937407927728715,0.0769118626204295,0.906,0.0489915793857387,0.422081299323288,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05220+12048+21813+12675+19645+18708+26396","DREXvsHFD"
"DREXvsHFD.14","Gap junction","04540",87,6,0.0208878418556793,0.341216416778757,0.552,0.0629865138220306,0.503892110576245,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04540+26405+432530+22142+26396+18797+16440","DREXvsHFD"
"DREXvsHFD.15","Leukocyte transendothelial migration","04670",119,5,0.172735436139474,-1.23982892275878,0.105,0.0908636502198209,0.642511142060778,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04670+242653+18708+83964+17970+223864","DREXvsHFD"
"DREXvsHFD.16","Olfactory transduction","04740",1057,2,0.999999999953505,1.37199757095535,0.019,0.094303009692997,0.642511142060778,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04740+12325+216869","DREXvsHFD"
"DREXvsHFD.17","Colorectal cancer","05210",64,3,0.2108199425625,-0.36403640214037,0.094,0.0975240126342252,0.642511142060778,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05210+18708+19730+21813","DREXvsHFD"
"DREXvsHFD.18","Gastric acid secretion","04971",74,5,0.0363679306873711,0.112715943179229,0.75,0.125517093512993,0.720299805096077,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04971+432530+18797+16440+11933+12325","DREXvsHFD"
"DREXvsHFD.19","Endocrine and other factor-regulated calcium reabsorption","04961",56,4,0.0496196132282855,0.219346994301977,0.577,0.130362820034263,0.720299805096077,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04961+67300+11773+18797+11933","DREXvsHFD"
"DREXvsHFD.20","GnRH signaling pathway","04912",99,6,0.0363376480081343,0.151714464166617,0.849,0.138167688477989,0.720299805096077,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04912+432530+18797+12325+26405+16440+26396","DREXvsHFD"
"DREXvsHFD.21","Bile secretion","04976",71,5,0.0311870578322949,0,1,0.139336042602012,0.720299805096077,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04976+11933+432530+105243+16835+15357","DREXvsHFD"
"DREXvsHFD.22","MAPK signaling pathway","04010",267,12,0.0346128870439781,0.0454133632437442,0.919,0.141487461715301,0.720299805096077,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04010+12675+26396+12295+15370+381921+26412+21813+224105+26405+19099+216869+286940","DREXvsHFD"
"DREXvsHFD.23","Salivary secretion","04970",77,5,0.0420481074035489,0.115561315799218,0.825,0.151292582761678,0.736729098665562,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04970+432530+22318+18797+16440+11933","DREXvsHFD"
"DREXvsHFD.24","Cholinergic synapse","04725",112,6,0.0597304504189831,-0.277305960143568,0.669,0.168625199677925,0.786917598496982,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04725+432530+18797+16440+208647+12325+18708","DREXvsHFD"
"DREXvsHFD.25","Focal adhesion","04510",201,8,0.126914031666544,0.841732405799496,0.38,0.194444373439559,0.83906616176553,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04510+192897+320910+286940+18708+16775+81877+330662+224105","DREXvsHFD"
"DREXvsHFD.26","HTLV-I infection","05166",276,10,0.148524664418774,0.453907640905243,0.353,0.20700578876176,0.83906616176553,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05166+110196+22334+432530+21813+67967+234729+12675+12048+18708+19645","DREXvsHFD"
"DREXvsHFD.27","Glioma","05214",65,4,0.0772083412604888,0.274145659442248,0.688,0.209035977427947,0.83906616176553,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05214+12325+26396+18708+19645","DREXvsHFD"
"DREXvsHFD.28","Melanoma","05218",71,4,0.0990587414870994,0.549065777520552,0.563,0.216751381409784,0.83906616176553,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05218+12550+19645+18708+26396","DREXvsHFD"
"DREXvsHFD.29","Prion diseases","05020",35,1,0.584188362963368,-0.459064399627472,0.105,0.23255914083509,0.83906616176553,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05020+26396","DREXvsHFD"
"DREXvsHFD.30","Chagas disease (American trypanosomiasis)","05142",100,5,0.102378169189294,-0.276175177276233,0.608,0.235081837710592,0.83906616176553,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05142+12675+21813+18797+432530+18708","DREXvsHFD"
"DREXvsHFD.31","Melanogenesis","04916",100,5,0.102378169189294,0.590613741110358,0.617,0.237633477826454,0.83906616176553,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04916+12325+18797+208647+432530+26396","DREXvsHFD"
"DREXvsHFD.32","Bladder cancer","05219",42,3,0.0851254462575426,-0.119922286405409,0.751,0.239733189075866,0.83906616176553,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05219+12550+19645+26396","DREXvsHFD"
"DREXvsHFD.33","Fc gamma R-mediated phagocytosis","04666",89,5,0.069850290754726,-0.0264852692744352,0.964,0.249011723539417,0.845130698073172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04666+18708+56443+73178+12632+227753","DREXvsHFD"
"DREXvsHFD.34","Aldosterone-regulated sodium reabsorption","04960",40,3,0.0759009306016379,0,1,0.271598298729078,0.89467674875461,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04960+11933+20393+18708","DREXvsHFD"
"DREXvsHFD.35","Dopaminergic synapse","04728",132,6,0.10981848482313,0.0639783667182397,0.767,0.292634138167339,0.900031619401612,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04728+18797+16440+208647+12325+216869+16573","DREXvsHFD"
"DREXvsHFD.36","Salmonella infection","05132",77,4,0.123437332858986,0.09626992993524,0.738,0.309349367499843,0.900031619401612,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05132+56443+73178+286940+74764","DREXvsHFD"
"DREXvsHFD.37","Amoebiasis","05146",115,4,0.31756925584533,-0.238852150121621,0.296,0.316260468281971,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05146+16775+18708+432530+18797","DREXvsHFD"
"DREXvsHFD.38","Carbohydrate digestion and absorption","04973",44,3,0.0948004475803209,0,1,0.318148514941421,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04973+11933+11722+18708","DREXvsHFD"
"DREXvsHFD.39","TGF-beta signaling pathway","04350",85,3,0.351545288193702,-0.44304849718354,0.275,0.322546405798232,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04350+19651+75788+21813","DREXvsHFD"
"DREXvsHFD.40","Dorso-ventral axis formation","04320",22,2,0.101999597403707,0,1,0.334842892460628,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04320+68166+54418","DREXvsHFD"
"DREXvsHFD.41","Apoptosis","04210",84,4,0.154721265442668,0.212389682661734,0.663,0.336166632547357,0.900031619401612,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04210+12048+19084+12675+18708","DREXvsHFD"
"DREXvsHFD.42","ErbB signaling pathway","04012",87,4,0.168955704509387,0.304219770161459,0.675,0.361655408160886,0.900031619401612,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04012+224105+12325+18708+26396","DREXvsHFD"
"DREXvsHFD.43","Fc epsilon RI signaling pathway","04664",79,2,0.585335484481158,-0.630753955478117,0.212,0.383036923247544,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04664+18708+26396","DREXvsHFD"
"DREXvsHFD.44","Parkinson's disease","05012",131,1,0.962819498003454,-0.230643758670281,0.131,0.387273532360202,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05012+22334","DREXvsHFD"
"DREXvsHFD.45","Endometrial cancer","05213",52,3,0.137514500364045,-0.0259006307429155,0.942,0.394286651323862,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05213+12550+18708+26396","DREXvsHFD"
"DREXvsHFD.46","Thyroid cancer","05216",29,2,0.160556315228895,-0.0512787563540947,0.838,0.404425362623836,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05216+26396+12550","DREXvsHFD"
"DREXvsHFD.47","Cytosolic DNA-sensing pathway","04623",60,2,0.439212690369914,-0.116542522207776,0.316,0.412873949082105,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04623+54131+12675","DREXvsHFD"
"DREXvsHFD.48","PPAR signaling pathway","03320",81,4,0.140965928038964,0,1,0.417151598861617,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03320+26457+15360+20411+57875","DREXvsHFD"
"DREXvsHFD.49","Toxoplasmosis","05145",128,5,0.211174302190835,-0.160693518650374,0.694,0.427992487091841,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05145+12675+12048+18708+16775+16835","DREXvsHFD"
"DREXvsHFD.50","Non-small cell lung cancer","05223",54,3,0.149069369569062,-0.0118016002595598,0.987,0.429098443111558,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05223+18708+19645+26396","DREXvsHFD"
"DREXvsHFD.51","Acute myeloid leukemia","05221",57,3,0.166954247814673,0.0232521562336755,0.903,0.436007292299845,0.900031619401612,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05221+12675+18708+26396","DREXvsHFD"
"DREXvsHFD.52","Herpes simplex infection","05168",196,7,0.213274897476041,0.143319411432491,0.748,0.452350338502446,0.900031619401612,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05168+54131+18626+18627+18628+110809+57317+12675","DREXvsHFD"
"DREXvsHFD.53","Renal cell carcinoma","05211",71,3,0.256829167333534,-0.139522623221047,0.661,0.470814458597668,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05211+224105+18708+26396","DREXvsHFD"
"DREXvsHFD.54","Calcium signaling pathway","04020",184,6,0.304687589107798,0.240751354725693,0.563,0.473952958023788,0.900031619401612,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04020+432530+22334+12325+16440+18797+20866","DREXvsHFD"
"DREXvsHFD.55","Vascular smooth muscle contraction","04270",124,5,0.193751454202351,-0.0687208073618946,0.897,0.477915287402302,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04270+16801+18797+16440+26396+432530","DREXvsHFD"
"DREXvsHFD.56","Vasopressin-regulated water reabsorption","04962",43,2,0.288005566536144,-0.13761677795526,0.613,0.482709899194045,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04962+208647+22318","DREXvsHFD"
"DREXvsHFD.57","Dilated cardiomyopathy","05414",89,4,0.178691892799103,0,1,0.486415812149427,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05414+12295+192897+320910+432530","DREXvsHFD"
"DREXvsHFD.58","Viral carcinogenesis","05203",220,8,0.18013456045976,0,1,0.488894410838073,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05203+54131+19645+19651+208647+18708+234729+227753+13205","DREXvsHFD"
"DREXvsHFD.59","Toll-like receptor signaling pathway","04620",100,4,0.235192752676783,-0.123831056550682,0.778,0.493749218360898,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04620+12675+54131+18708+26396","DREXvsHFD"
"DREXvsHFD.60","African trypanosomiasis","05143",32,2,0.187198226203445,0,1,0.500865176094132,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05143+16775+18797","DREXvsHFD"
"DREXvsHFD.61","Lysosome","04142",123,5,0.189477497266892,0,1,0.50467047359709,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04142+432486+19156+16784+11305+67300","DREXvsHFD"
"DREXvsHFD.62","B cell receptor signaling pathway","04662",76,3,0.290468001655754,-0.140714254148143,0.664,0.510284899534518,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04662+12675+18708+26396","DREXvsHFD"
"DREXvsHFD.63","Insulin signaling pathway","04910",139,4,0.451629213665743,-0.625801568174803,0.449,0.526345008255288,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04910+19084+26396+20411+18708","DREXvsHFD"
"DREXvsHFD.64","Hepatitis C","05160",134,5,0.238189405260605,-0.0496541791904768,0.857,0.528489540308438,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05160+54131+12675+242653+18708+16835","DREXvsHFD"
"DREXvsHFD.65","T cell receptor signaling pathway","04660",109,4,0.284143065528993,-0.114730884415552,0.748,0.541683244552463,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04660+12675+18708+224105+26396","DREXvsHFD"
"DREXvsHFD.66","Cell cycle","04110",123,2,0.811744533939062,-0.409979841024351,0.264,0.54440394401279,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04110+19645+19651","DREXvsHFD"
"DREXvsHFD.67","Amphetamine addiction","05031",69,2,0.512047750613842,-0.160670989395893,0.427,0.55105134859424,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05031+12325+208647","DREXvsHFD"
"DREXvsHFD.68","Sulfur relay system","04122",10,1,0.221644376916713,0,1,0.555591767726478,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04122+17434","DREXvsHFD"
"DREXvsHFD.69","Long-term depression","04730",71,3,0.256829167333534,-0.036078459938919,0.919,0.576803487332644,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04730+18797+26396+16440","DREXvsHFD"
"DREXvsHFD.70","VEGF signaling pathway","04370",76,2,0.5642306229076,-0.240424138775311,0.423,0.580605528862421,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04370+18708+26396","DREXvsHFD"
"DREXvsHFD.71","Tight junction","04530",135,5,0.242782867221537,0,1,0.586463328619237,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04530+83964+242653+14924+13822+192195","DREXvsHFD"
"DREXvsHFD.72","RIG-I-like receptor signaling pathway","04622",69,3,0.243523047312552,0,1,0.587509991354468,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04622+54131+12675+13205","DREXvsHFD"
"DREXvsHFD.73","Influenza A","05164",164,5,0.382543224708764,-0.121902188969979,0.647,0.593102945400448,0.900031619401612,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05164+54131+18708+26396+110196+54196","DREXvsHFD"
"DREXvsHFD.74","Chemokine signaling pathway","04062",184,6,0.304687589107798,0.182389129725289,0.816,0.594663748533208,0.900031619401612,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04062+18708+18797+216869+432530+73178+12675","DREXvsHFD"
"DREXvsHFD.75","Osteoclast differentiation","04380",121,4,0.351287182636047,-0.132576790116621,0.737,0.608753217838847,0.90358241513853,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04380+12675+18708+21813+17970","DREXvsHFD"
"DREXvsHFD.76","Pancreatic secretion","04972",105,4,0.262163981412298,0,1,0.613145210272574,0.90358241513853,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04972+18797+16440+11933+432530","DREXvsHFD"
