"","Name","ID","pSize","NDE","pNDE","tA","pPERT","pG","pGFdr","pGFWER","Status","KEGGLINK","Group"
"DREXvsHFD.59","Calcium signaling pathway","04020",184,2,0.611663765118016,0.24196456245017,0.882,0.872424440101804,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04020+74055+18798","DREXvsHFD"
"DREXvsHFD.60","RIG-I-like receptor signaling pathway","04622",69,1,0.540003416132582,0,1,0.872742620251603,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04622+26900","DREXvsHFD"
"DREXvsHFD.61","Long-term potentiation","04720",69,1,0.540003416132582,0,1,0.872742620251603,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04720+18798","DREXvsHFD"
"DREXvsHFD.62","Amphetamine addiction","05031",69,1,0.540003416132582,0,1,0.872742620251603,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05031+53623","DREXvsHFD"
"DREXvsHFD.63","Bile secretion","04976",71,1,0.550258515335703,0,1,0.878964839703346,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04976+98660","DREXvsHFD"
"DREXvsHFD.64","PPAR signaling pathway","03320",81,1,0.598217751826083,0,1,0.905582306592518,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03320+13167","DREXvsHFD"
"DREXvsHFD.65","Rheumatoid arthritis","05323",82,1,0.602724074873463,0,1,0.907880727023338,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05323+11974","DREXvsHFD"
"DREXvsHFD.66","Neuroactive ligand-receptor interaction","04080",279,3,0.60550255995759,0,1,0.909281067858478,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04080+21833+14807+53623","DREXvsHFD"
"DREXvsHFD.67","Gap junction","04540",87,1,0.624511811312002,0,1,0.918522627111251,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04540+18798","DREXvsHFD"
"DREXvsHFD.68","GABAergic synapse","04727",88,1,0.628724415672695,0,1,0.920491682121063,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04727+67760","DREXvsHFD"
"DREXvsHFD.69","Fc gamma R-mediated phagocytosis","04666",89,1,0.632889955156498,0,1,0.922410982971912,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04666+227753","DREXvsHFD"
"DREXvsHFD.70","Dilated cardiomyopathy","05414",89,1,0.632889955156498,0,1,0.922410982971912,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05414+192897","DREXvsHFD"
"DREXvsHFD.71","Epstein-Barr virus infection","05169",203,2,0.664827742821368,0,1,0.936228580717169,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05169+208727+56463","DREXvsHFD"
"DREXvsHFD.72","GnRH signaling pathway","04912",99,1,0.672069159452605,0,1,0.939145429756436,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04912+18798","DREXvsHFD"
"DREXvsHFD.73","Neurotrophin signaling pathway","04722",122,1,0.74709246675067,0.113987021745227,0.957,0.954852099716537,0.998786988503514,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04722+14388","DREXvsHFD"
"DREXvsHFD.74","Cholinergic synapse","04725",112,1,0.716841705717098,0,1,0.955478478592287,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04725+18798","DREXvsHFD"
"DREXvsHFD.75","Osteoclast differentiation","04380",121,1,0.744218243041696,0,1,0.964075903216709,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04380+16477","DREXvsHFD"
"DREXvsHFD.76","Lysosome","04142",123,1,0.749934526947721,0,1,0.965742716057569,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04142+56464","DREXvsHFD"
"DREXvsHFD.77","Vascular smooth muscle contraction","04270",124,1,0.752744782051434,0,1,0.966546162491321,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04270+18798","DREXvsHFD"
"DREXvsHFD.78","Huntington's disease","05016",179,1,0.86731212760666,0,1,0.990779523529023,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05016+18798","DREXvsHFD"
"DREXvsHFD.79","Alcoholism","05034",193,1,0.886783181796993,0,1,0.993334407911841,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05034+208727","DREXvsHFD"
"DREXvsHFD.80","Cytokine-cytokine receptor interaction","04060",250,1,0.94073046520634,0,1,0.998207793579196,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04060+16880","DREXvsHFD"
"DREXvsHFD.81","MAPK signaling pathway","04010",267,1,0.951151344148938,0,1,0.998786988503514,0.998786988503514,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04010+216869","DREXvsHFD"
"DRvsHFD.1","Circadian rhythm - mammal","04710",22,3,4.19479650332192e-05,1.92475805941958,0.023,1.43286219322122e-05,0.000616130743085127,0.000616130743085127,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04710+12953+217166+18628","DRvsHFD"
"DRvsHFD.2","HTLV-I infection","05166",276,5,0.00165223479721344,-0.381186348445135,0.614,0.00800762123631004,0.164666260554561,0.344327713161332,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05166+11910+99152+14281+13653+22695","DRvsHFD"
"DRvsHFD.3","Long-term depression","04730",71,2,0.0204815197599525,-1.39888463128209,0.095,0.0140912960994519,0.164666260554561,0.605925732276432,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04730+53623+16001","DRvsHFD"
"DRvsHFD.4","Small cell lung cancer","05222",83,2,0.0273917326396419,2.02777659752639,0.09,0.0172702509932383,0.164666260554561,0.742620792709247,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05222+12826+16777","DRvsHFD"
"DRvsHFD.5","Prion diseases","05020",35,1,0.10300131143508,1.91015943642614,0.027,0.0191472395993676,0.164666260554561,0.823331302772805,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05020+13653","DRvsHFD"
"DRvsHFD.6","Colorectal cancer","05210",64,1,0.180370723669823,1.31119134396964,0.02,0.0238982694483987,0.171270931046857,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05210+14281","DRvsHFD"
"DRvsHFD.7","ECM-receptor interaction","04512",86,2,0.0292468985300508,0.675925532508798,0.176,0.0322706924619255,0.198234253694685,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04512+16777+12826","DRvsHFD"
"DRvsHFD.8","Pertussis","05133",73,2,0.0215747682843231,-0.664300231656722,0.369,0.046438543001356,0.244712435391574,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05133+50908+14281","DRvsHFD"
"DRvsHFD.9","Herpes simplex infection","05168",196,3,0.0229812198927367,0.47542754147975,0.39,0.0512188818261434,0.244712435391574,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05168+14281+18628+20815","DRvsHFD"
"DRvsHFD.10","Systemic lupus erythematosus","05322",142,1,0.357333672280953,-0.664300231656722,0.031,0.0609569986847671,0.262115094344499,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05322+50908","DRvsHFD"
"DRvsHFD.11","Transcriptional misregulation in cancer","05202",174,3,0.0168330670850688,0,1,0.0855862154297291,0.280075789795899,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05202+16001+67603+53623","DRvsHFD"
"DRvsHFD.12","Staphylococcus aureus infection","05150",51,1,0.146536411930076,-1.16252540539926,0.122,0.0898201237327495,0.280075789795899,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05150+50908","DRvsHFD"
"DRvsHFD.13","Amphetamine addiction","05031",69,2,0.019412415805898,0,1,0.0959331000522729,0.280075789795899,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05031+53623+14281","DRvsHFD"
"DRvsHFD.14","MAPK signaling pathway","04010",267,3,0.0500431822428459,-0.409878074693284,0.402,0.0986992285815649,0.280075789795899,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04010+67603+15370+14281","DRvsHFD"
"DRvsHFD.15","Focal adhesion","04510",201,3,0.0245273327621491,0.323155683052094,0.858,0.102299569186462,0.280075789795899,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04510+12826+16777+16001","DRvsHFD"
"DRvsHFD.16","Toll-like receptor signaling pathway","04620",100,1,0.267322866343829,1.31119134396964,0.081,0.104641114965462,0.280075789795899,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04620+14281","DRvsHFD"
"DRvsHFD.17","Oocyte meiosis","04114",111,2,0.0465127199769204,-0.527796482462495,0.5,0.110727637826286,0.280075789795899,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04114+99152+16001","DRvsHFD"
"DRvsHFD.18","Progesterone-mediated oocyte maturation","04914",86,2,0.0292468985300508,0,1,0.132546410209351,0.310422551444225,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04914+16001+99152","DRvsHFD"
"DRvsHFD.19","Sulfur relay system","04122",10,1,0.0305623618144254,0,1,0.137163452963727,0.310422551444225,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04122+17434","DRvsHFD"
"DRvsHFD.20","Complement and coagulation cascades","04610",76,1,0.210428043993154,-1.41163799227053,0.182,0.163239458333667,0.350964835417384,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04610+50908","DRvsHFD"
"DRvsHFD.21","Amoebiasis","05146",115,2,0.049552018969987,0,1,0.198442569557524,0.406334785284453,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05146+16777+12826","DRvsHFD"
"DRvsHFD.22","Osteoclast differentiation","04380",121,2,0.0542419393072745,0,1,0.212319270860952,0.41498766577368,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04380+14281+16477","DRvsHFD"
"DRvsHFD.23","Dopaminergic synapse","04728",132,2,0.0632267617660361,0,1,0.237797597438525,0.444578116950286,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04728+14281+53623","DRvsHFD"
"DRvsHFD.24","Glioma","05214",65,1,0.182917954080794,-0.804436135051954,0.401,0.264978072172408,0.474752379308898,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05214+16001","DRvsHFD"
"DRvsHFD.25","Melanoma","05218",71,1,0.198038426587729,-1.081671187245,0.525,0.339322384026351,0.583634500525323,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05218+16001","DRvsHFD"
"DRvsHFD.26","Cell cycle","04110",123,1,0.3180503935494,0.326731155810115,0.433,0.4107461090081,0.679310872590319,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04110+99152","DRvsHFD"
"DRvsHFD.27","Axon guidance","04360",131,1,0.334870893030151,0.250162281779784,0.508,0.471435360702062,0.72256464343639,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04360+16728","DRvsHFD"
"DRvsHFD.28","Leishmaniasis","05140",65,1,0.182917954080794,0,1,0.493643895637323,0.72256464343639,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05140+14281","DRvsHFD"
"DRvsHFD.29","RIG-I-like receptor signaling pathway","04622",69,1,0.193029143709943,0,1,0.510545503484439,0.72256464343639,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04622+26900","DRvsHFD"
"DRvsHFD.30","B cell receptor signaling pathway","04662",76,1,0.210428043993154,0,1,0.538403617083703,0.72256464343639,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04662+14281","DRvsHFD"
"DRvsHFD.31","Salmonella infection","05132",77,1,0.212883250075437,0,1,0.542216061672841,0.72256464343639,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05132+14281","DRvsHFD"
"DRvsHFD.32","Neuroactive ligand-receptor interaction","04080",279,2,0.214127102216178,0,1,0.544136688311013,0.72256464343639,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04080+53623+13610","DRvsHFD"
"DRvsHFD.33","Rheumatoid arthritis","05323",82,1,0.225046944346084,0,1,0.56069236714083,0.72256464343639,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05323+14281","DRvsHFD"
"DRvsHFD.34","TGF-beta signaling pathway","04350",85,1,0.232256102259508,0,1,0.571330183182262,0.72256464343639,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04350+15903","DRvsHFD"
"DRvsHFD.35","Chagas disease (American trypanosomiasis)","05142",100,1,0.267322866343829,0,1,0.620001419707587,0.728185615999946,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05142+14281","DRvsHFD"
"DRvsHFD.36","Retrograde endocannabinoid signaling","04723",102,1,0.271877609903273,0,1,0.625971900131321,0.728185615999946,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04723+53623","DRvsHFD"
"DRvsHFD.37","T cell receptor signaling pathway","04660",109,1,0.287600691239391,0,1,0.646003567652787,0.728185615999946,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04660+14281","DRvsHFD"
"DRvsHFD.38","Cholinergic synapse","04725",112,1,0.294236347850405,0,1,0.654196836698797,0.728185615999946,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04725+14281","DRvsHFD"
"DRvsHFD.39","Natural killer cell mediated cytotoxicity","04650",121,1,0.313780232585585,0,1,0.677471112813954,0.728185615999946,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04650+24055","DRvsHFD"
"DRvsHFD.40","Glutamatergic synapse","04724",125,1,0.322294382589004,0,1,0.687225063089918,0.728185615999946,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04724+53623","DRvsHFD"
"DRvsHFD.41","Toxoplasmosis","05145",128,1,0.328611639061317,0,1,0.694316517581343,0.728185615999946,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05145+16777","DRvsHFD"
"DRvsHFD.42","Insulin signaling pathway","04910",139,1,0.351282642684755,0,1,0.718781942862466,0.735895798644906,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04910+14104","DRvsHFD"
"DRvsHFD.43","Viral carcinogenesis","05203",220,1,0.496542391659222,0,1,0.844164976098698,0.844164976098698,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05203+26900","DRvsHFD"
