"","Name","ID","pSize","NDE","pNDE","tA","pPERT","pG","pGFdr","pGFWER","Status","KEGGLINK","Group"
"DREXvsHFD.38","Vasopressin-regulated water reabsorption","04962",43,1,0.219040526211432,0,1,0.551653240008406,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04962+22318","DREXvsHFD"
"DREXvsHFD.39","Carbohydrate digestion and absorption","04973",44,1,0.223522465048679,0,1,0.55841351305039,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04973+11936","DREXvsHFD"
"DREXvsHFD.40","Mineral absorption","04978",45,1,0.227978891602947,0,1,0.565046192371269,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04978+11936","DREXvsHFD"
"DREXvsHFD.41","Malaria","05144",46,1,0.23240994990293,0,1,0.571554736663748,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05144+16971","DREXvsHFD"
"DREXvsHFD.42","Tuberculosis","05152",178,2,0.271446789124077,0.294895419706137,0.872,0.577777954875647,0.927303938436172,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05152+170779+16149","DREXvsHFD"
"DREXvsHFD.43","Allograft rejection","05330",48,1,0.241196533827448,0,1,0.584212540599174,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05330+14972","DREXvsHFD"
"DREXvsHFD.44","Graft-versus-host disease","05332",50,1,0.249883353004794,0,1,0.596411855991,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05332+14972","DREXvsHFD"
"DREXvsHFD.45","NOD-like receptor signaling pathway","04621",55,1,0.271171272264193,0,1,0.625051045347431,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04621+22027","DREXvsHFD"
"DREXvsHFD.46","Type I diabetes mellitus","04940",55,1,0.271171272264193,0,1,0.625051045347431,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04940+14972","DREXvsHFD"
"DREXvsHFD.47","Acute myeloid leukemia","05221",57,1,0.279517680338821,0,1,0.635815997200684,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05221+19015","DREXvsHFD"
"DREXvsHFD.48","Cytosolic DNA-sensing pathway","04623",60,1,0.29185986371016,0,1,0.65127988958831,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04623+56489","DREXvsHFD"
"DREXvsHFD.49","Autoimmune thyroid disease","05320",63,1,0.303992323500791,0,1,0.665972042866848,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05320+14972","DREXvsHFD"
"DREXvsHFD.50","Colorectal cancer","05210",64,1,0.307990484181312,0,1,0.670706686267461,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05210+21812","DREXvsHFD"
"DREXvsHFD.51","Glioma","05214",65,1,0.311965864928587,0,1,0.675362891682677,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05214+17246","DREXvsHFD"
"DREXvsHFD.52","p53 signaling pathway","04115",67,1,0.319848800799752,0,1,0.684446653341674,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04115+17246","DREXvsHFD"
"DREXvsHFD.53","Melanoma","05218",71,1,0.335346929110388,-0.203758585724729,0.957,0.685673897476161,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05218+17246","DREXvsHFD"
"DREXvsHFD.54","Adipocytokine signaling pathway","04920",70,1,0.331505549857533,0,1,0.697524383795283,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04920+207565","DREXvsHFD"
"DREXvsHFD.55","Long-term depression","04730",71,1,0.335346929110388,0,1,0.701743520978725,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04730+18782","DREXvsHFD"
"DREXvsHFD.56","Bile secretion","04976",71,1,0.335346929110388,0,1,0.701743520978725,0.927303938436172,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04976+11936","DREXvsHFD"
"DREXvsHFD.57","B cell receptor signaling pathway","04662",76,1,0.354227882086114,0,1,0.721850834237003,0.930278193452958,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04662+18019","DREXvsHFD"
"DREXvsHFD.58","Fc epsilon RI signaling pathway","04664",79,1,0.365300092528707,0,1,0.733170470074342,0.930278193452958,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04664+18782","DREXvsHFD"
"DREXvsHFD.59","Viral myocarditis","05416",84,1,0.383336878314795,0,1,0.750896031835942,0.930278193452958,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05416+14972","DREXvsHFD"
"DREXvsHFD.60","TGF-beta signaling pathway","04350",85,1,0.386882756659783,0,1,0.754279616313209,0.930278193452958,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04350+21812","DREXvsHFD"
"DREXvsHFD.61","Cytokine-cytokine receptor interaction","04060",250,2,0.420401304782393,0,1,0.784698178902698,0.951928938340978,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04060+21812+12982","DREXvsHFD"
"DREXvsHFD.62","T cell receptor signaling pathway","04660",109,1,0.46617209898454,0,1,0.821954832288507,0.95367014908822,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04660+18019","DREXvsHFD"
"DREXvsHFD.63","Leukocyte transendothelial migration","04670",119,1,0.496126137544177,0,1,0.843873387723465,0.95367014908822,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04670+17395","DREXvsHFD"
"DREXvsHFD.64","Osteoclast differentiation","04380",121,1,0.501913789790467,0,1,0.847896470350088,0.95367014908822,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04380+21812","DREXvsHFD"
"DREXvsHFD.65","Vascular smooth muscle contraction","04270",124,1,0.510471863686307,0,1,0.853723230785322,0.95367014908822,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04270+18782","DREXvsHFD"
"DREXvsHFD.66","Toxoplasmosis","05145",128,1,0.521656163905186,0,1,0.861122137875402,0.95367014908822,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05145+18782","DREXvsHFD"
"DREXvsHFD.67","Parkinson's disease","05012",131,1,0.529877727723758,0,1,0.866407842274217,0.95367014908822,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05012+68943","DREXvsHFD"
"DREXvsHFD.68","Serotonergic synapse","04726",137,1,0.54590271531495,0,1,0.876345542405391,0.95367014908822,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04726+18782","DREXvsHFD"
"DREXvsHFD.69","Jak-STAT signaling pathway","04630",156,1,0.593159150084329,0,1,0.902961746084333,0.957621922259176,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04630+12982","DREXvsHFD"
"DREXvsHFD.70","Alzheimer's disease","05010",171,1,0.626992946327839,0,1,0.91968578618948,0.957621922259176,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05010+16971","DREXvsHFD"
"DREXvsHFD.71","Huntington's disease","05016",179,1,0.643880795002014,0,1,0.927343952079634,0.957621922259176,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05016+18181","DREXvsHFD"
"DREXvsHFD.72","Calcium signaling pathway","04020",184,1,0.654048289099443,0,1,0.931740248684604,0.957621922259176,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04020+18439","DREXvsHFD"
"DREXvsHFD.73","Focal adhesion","04510",201,1,0.686511636249345,0,1,0.944730702281491,0.9576722187511,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04510+286940","DREXvsHFD"
"DREXvsHFD.74","Neuroactive ligand-receptor interaction","04080",279,1,0.800736438392495,0,1,0.978678833670115,0.978678833670115,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04080+18439","DREXvsHFD"
"DRvsHFD.1","MAPK signaling pathway","04010",267,6,0.00190108692244123,0.137797433791901,0.866,0.0121980715468872,0.509863757792085,0.707488149719456,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04010+19252+67603+76089+233046+16478+14281","DRvsHFD"
"DRvsHFD.2","Amphetamine addiction","05031",69,2,0.0440527417117383,-0.878251846744391,0.079,0.0231802590339262,0.509863757792085,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05031+14281+14282","DRvsHFD"
"DRvsHFD.3","Salivary secretion","04970",77,2,0.0536052354724477,1.04424215887791,0.08,0.0276681801150791,0.509863757792085,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04970+11555+17110","DRvsHFD"
"DRvsHFD.4","Herpes simplex infection","05168",196,3,0.0696501703424465,-0.640689166452519,0.192,0.0710703211348915,0.509863757792085,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05168+14281+56489+18626","DRvsHFD"
"DRvsHFD.5","Serotonergic synapse","04726",137,1,0.48634230154945,-0.830752770214713,0.029,0.0742050183833654,0.509863757792085,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04726+19252","DRvsHFD"
"DRvsHFD.6","Hepatitis C","05160",134,2,0.137254680449147,-0.640689166452519,0.12,0.0841016629439677,0.509863757792085,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05160+56489+12520","DRvsHFD"
"DRvsHFD.7","Bladder cancer","05219",42,2,0.0175811892898081,0,1,0.0886254696106499,0.509863757792085,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05219+17395+69635","DRvsHFD"
"DRvsHFD.8","Osteoclast differentiation","04380",121,3,0.0209600516224081,-0.287952234928918,0.854,0.0899104204148288,0.509863757792085,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04380+14281+14282+16478","DRvsHFD"
"DRvsHFD.9","Toll-like receptor signaling pathway","04620",100,2,0.0845142807072971,-0.672081534052905,0.235,0.0976956402943625,0.509863757792085,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04620+56489+14281","DRvsHFD"
"DRvsHFD.10","Cocaine addiction","05030",49,1,0.211624358979793,0.768470365901342,0.094,0.097820371515217,0.509863757792085,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05030+14282","DRvsHFD"
"DRvsHFD.11","Colorectal cancer","05210",64,1,0.26705195330642,0.815232602354728,0.078,0.101470652820134,0.509863757792085,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05210+14281","DRvsHFD"
"DRvsHFD.12","Lysosome","04142",123,3,0.0218746902651324,0,1,0.105489053336293,0.509863757792085,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04142+13040+12752+108012","DRvsHFD"
"DRvsHFD.13","RIG-I-like receptor signaling pathway","04622",69,1,0.284656104840069,-0.640689166452519,0.127,0.156175231767427,0.613292774632486,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04622+56489","DRvsHFD"
"DRvsHFD.14","Circadian rhythm - mammal","04710",22,1,0.10119640668096,-0.570170843432699,0.367,0.159441249749753,0.613292774632486,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04710+18626","DRvsHFD"
"DRvsHFD.15","Measles","05162",136,1,0.483830349078631,-0.640689166452519,0.081,0.166140323039987,0.613292774632486,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05162+56489","DRvsHFD"
"DRvsHFD.16","Influenza A","05164",164,1,0.549772623442155,-0.640689166452519,0.073,0.16918421369172,0.613292774632486,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05164+56489","DRvsHFD"
"DRvsHFD.17","GABAergic synapse","04727",88,1,0.347815416599529,0.0287852496600478,0.137,0.192692699176888,0.651578539896852,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04727+54393","DRvsHFD"
"DRvsHFD.18","B cell receptor signaling pathway","04662",76,2,0.0523738990250756,0,1,0.206842696905816,0.651578539896852,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04662+12520+14281","DRvsHFD"
"DRvsHFD.19","ECM-receptor interaction","04512",86,1,0.341436061197628,0.581231432875957,0.16,0.213448142380003,0.651578539896852,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04512+12843","DRvsHFD"
"DRvsHFD.20","PPAR signaling pathway","03320",81,2,0.0586319779466764,0,1,0.224940119497919,0.652326346543965,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03320+26457+16202","DRvsHFD"
"DRvsHFD.21","Calcium signaling pathway","04020",184,1,0.591696394985666,1.04424215887791,0.106,0.236395873576312,0.652902888925052,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04020+11555","DRvsHFD"
"DRvsHFD.22","Morphine addiction","05032",91,1,0.35726987949062,0.249472163720413,0.242,0.298118739016734,0.785949402862298,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05032+54393","DRvsHFD"
"DRvsHFD.23","Leukocyte transendothelial migration","04670",119,2,0.113149685810172,0,1,0.359707793983104,0.90105085032155,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04670+17395+17356","DRvsHFD"
"DRvsHFD.24","Vascular smooth muscle contraction","04270",124,1,0.452721213495323,-0.304398759311233,0.271,0.380099853073713,0.90105085032155,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04270+329251","DRvsHFD"
"DRvsHFD.25","Endometrial cancer","05213",52,1,0.223032257616591,4.16333634234434e-17,0.617,0.41053806356468,0.90105085032155,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu05213+16202","DRvsHFD"
"DRvsHFD.26","Tight junction","04530",135,2,0.138900381381478,0,1,0.413089495805819,0.90105085032155,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04530+17886+17356","DRvsHFD"
"DRvsHFD.27","Focal adhesion","04510",201,2,0.253828474471881,0.579188798909852,0.56,0.41945470618417,0.90105085032155,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04510+16202+12843","DRvsHFD"
"DRvsHFD.28","Antigen processing and presentation","04612",74,1,0.301841442141015,0.0570772803639845,0.64,0.510791161750555,0.936717887689585,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04612+13040","DRvsHFD"
"DRvsHFD.29","Malaria","05144",46,1,0.200050612651829,0,1,0.521969034003961,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05144+12520","DRvsHFD"
"DRvsHFD.30","Transcriptional misregulation in cancer","05202",174,2,0.205762116566782,0,1,0.531079132229169,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05202+17395+67603","DRvsHFD"
"DRvsHFD.31","Fc gamma R-mediated phagocytosis","04666",89,1,0.350982107406593,0.294488414873533,0.697,0.589077474957776,0.936717887689585,1,"Activated","http://www.genome.jp/dbget-bin/show_pathway?mmu04666+18806","DRvsHFD"
"DRvsHFD.32","Cytosolic DNA-sensing pathway","04623",60,1,0.252660303863432,0,1,0.600247450032776,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04623+56489","DRvsHFD"
"DRvsHFD.33","Leishmaniasis","05140",65,1,0.270606770314916,0,1,0.624313779699978,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05140+14281","DRvsHFD"
"DRvsHFD.34","Bacterial invasion of epithelial cells","05100",70,1,0.288126358287765,0,1,0.646658164491683,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05100+16202","DRvsHFD"
"DRvsHFD.35","Renal cell carcinoma","05211",71,1,0.291579939612072,0,1,0.650935033955949,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05211+216805","DRvsHFD"
"DRvsHFD.36","RNA degradation","03018",73,1,0.298437402781987,0,1,0.65930644014237,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu03018+24127","DRvsHFD"
"DRvsHFD.37","Pertussis","05133",73,1,0.298437402781987,0,1,0.65930644014237,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05133+14281","DRvsHFD"
"DRvsHFD.38","Salmonella infection","05132",77,1,0.311955728621796,0,1,0.675351084124424,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05132+14281","DRvsHFD"
"DRvsHFD.39","Phosphatidylinositol signaling system","04070",81,1,0.32521605207827,0,1,0.690520037048072,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04070+104418","DRvsHFD"
"DRvsHFD.40","Rheumatoid arthritis","05323",82,1,0.32849139357855,0,1,0.694182676947569,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05323+14281","DRvsHFD"
"DRvsHFD.41","Viral myocarditis","05416",84,1,0.334994917701747,0,1,0.701358732131925,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05416+17886","DRvsHFD"
"DRvsHFD.42","GnRH signaling pathway","04912",99,1,0.381823363150295,0,1,0.74944181947418,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04912+18806","DRvsHFD"
"DRvsHFD.43","Chagas disease (American trypanosomiasis)","05142",100,1,0.384826485195174,0,1,0.752321437647159,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05142+14281","DRvsHFD"
"DRvsHFD.44","HTLV-I infection","05166",276,2,0.386420617149153,0,1,0.753840476984792,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05166+14281+22695","DRvsHFD"
"DRvsHFD.45","Neuroactive ligand-receptor interaction","04080",279,2,0.391558499015707,0,1,0.758691716668128,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04080+54393+11555","DRvsHFD"
"DRvsHFD.46","Pancreatic secretion","04972",105,1,0.399626742707433,0,1,0.766174106346425,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04972+233979","DRvsHFD"
"DRvsHFD.47","T cell receptor signaling pathway","04660",109,1,0.411212602273472,0,1,0.776634591402078,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04660+14281","DRvsHFD"
"DRvsHFD.48","Cholinergic synapse","04725",112,1,0.419756438455099,0,1,0.784138878022158,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04725+14281","DRvsHFD"
"DRvsHFD.49","Amoebiasis","05146",115,1,0.428177482227135,0,1,0.791365112013615,0.936717887689585,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05146+12843","DRvsHFD"
"DRvsHFD.50","Glutamatergic synapse","04724",125,1,0.455383050158212,0,1,0.813594800978361,0.941203546915922,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04724+18806","DRvsHFD"
"DRvsHFD.51","Dopaminergic synapse","04728",132,1,0.473660310349119,0,1,0.827610015391587,0.941203546915922,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04728+14281","DRvsHFD"
"DRvsHFD.52","Wnt signaling pathway","04310",154,1,0.52723954113384,0,1,0.864725727716766,0.943704864156559,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04310+81004","DRvsHFD"
"DRvsHFD.53","Jak-STAT signaling pathway","04630",156,1,0.531833751764846,0,1,0.867646524888812,0.943704864156559,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04630+16880","DRvsHFD"
"DRvsHFD.54","Protein processing in endoplasmic reticulum","04141",165,1,0.551966568646558,0,1,0.879982526288779,0.943704864156559,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04141+66256","DRvsHFD"
"DRvsHFD.55","Tuberculosis","05152",178,1,0.57954255201323,0,1,0.895692396963583,0.943704864156559,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05152+13040","DRvsHFD"
"DRvsHFD.56","Alcoholism","05034",193,1,0.609277738041652,0,1,0.911163317116677,0.943704864156559,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu05034+14282","DRvsHFD"
"DRvsHFD.57","Regulation of actin cytoskeleton","04810",215,1,0.649160855827342,0,1,0.929646864589329,0.945956458704931,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04810+17886","DRvsHFD"
"DRvsHFD.58","Cytokine-cytokine receptor interaction","04060",250,1,0.704460137390549,0,1,0.951249100932448,0.951249100932448,1,"Inhibited","http://www.genome.jp/dbget-bin/show_pathway?mmu04060+16880","DRvsHFD"
