"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:2000377",8,163,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000021603,10090.ENSMUSP00000031411,10090.ENSMUSP00000034211,10090.ENSMUSP00000042457,10090.ENSMUSP00000080994,10090.ENSMUSP00000109608,10090.ENSMUSP00000149803","App,Fbln5,Aldh2,Mt3,Eef1a1,mt-Co2,Slc5a3,Cryab",0.00017,0.0137,"Regulation of reactive oxygen species metabolic process"
"Process","GO:0019693",13,422,10090,"10090.ENSMUSP00000006557,10090.ENSMUSP00000015800,10090.ENSMUSP00000020706,10090.ENSMUSP00000022176,10090.ENSMUSP00000022529,10090.ENSMUSP00000030164,10090.ENSMUSP00000052872,10090.ENSMUSP00000071351,10090.ENSMUSP00000080991,10090.ENSMUSP00000080995,10090.ENSMUSP00000080996,10090.ENSMUSP00000103012,10090.ENSMUSP00000153064","Elovl1,Hspa8,Adcy1,Hmgcr,Tkt,Vcp,Fasn,Elovl6,mt-Nd1,mt-Atp8,mt-Atp6,Acly,Hmgcs1",0.00018,0.0139,"Ribose phosphate metabolic process"
"Process","GO:0042592",29,1531,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000005406,10090.ENSMUSP00000006557,10090.ENSMUSP00000019231,10090.ENSMUSP00000021668,10090.ENSMUSP00000023749,10090.ENSMUSP00000025409,10090.ENSMUSP00000030408,10090.ENSMUSP00000030636,10090.ENSMUSP00000031445,10090.ENSMUSP00000031556,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000034472,10090.ENSMUSP00000034713,10090.ENSMUSP00000043597,10090.ENSMUSP00000044134,10090.ENSMUSP00000061877,10090.ENSMUSP00000072428,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000091553,10090.ENSMUSP00000113540,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000121358,10090.ENSMUSP00000130073","Cav2,App,Elovl1,Atp6ap1,Npc2,Tmbim6,Lox,Mfsd2a,Stmn1,Aacs,Tmem106b,Mt3,Mt2,Mt1,Jam3,Ldlr,Fa2h,Abhd4,Insig1,Aplp2,Nptn,Itgb1,Prnp,Fam57a,Crtc3,Sgk1,Ucp2,Ide,Cyp39a1",0.00018,0.0139,"Homeostatic process"
"Process","GO:0052548",14,481,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000020234,10090.ENSMUSP00000026886,10090.ENSMUSP00000028239,10090.ENSMUSP00000028938,10090.ENSMUSP00000030164,10090.ENSMUSP00000034211,10090.ENSMUSP00000038063,10090.ENSMUSP00000058846,10090.ENSMUSP00000072428,10090.ENSMUSP00000088833,10090.ENSMUSP00000105445,10090.ENSMUSP00000121203,10090.ENSMUSP00000149803","App,Timp3,Itih5,Gsn,Cst3,Vcp,Mt3,Dhcr24,Aph1a,Aplp2,Prnp,Bcl2l1,Ctsd,Cryab",0.00018,0.0139,"Regulation of endopeptidase activity"
"Process","GO:0097305",11,311,10090,"10090.ENSMUSP00000015800,10090.ENSMUSP00000020706,10090.ENSMUSP00000031411,10090.ENSMUSP00000031445,10090.ENSMUSP00000045639,10090.ENSMUSP00000081003,10090.ENSMUSP00000105445,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109","Hspa8,Adcy1,Aldh2,Aacs,Klf9,mt-Cytb,Bcl2l1,Hnrnpk,Sgk1,Slit2,Dag1",0.00018,0.0139,"Response to alcohol"
"Process","GO:1901362",23,1081,10090,"10090.ENSMUSP00000001507,10090.ENSMUSP00000006557,10090.ENSMUSP00000019382,10090.ENSMUSP00000020706,10090.ENSMUSP00000022176,10090.ENSMUSP00000022977,10090.ENSMUSP00000025409,10090.ENSMUSP00000028166,10090.ENSMUSP00000030164,10090.ENSMUSP00000031251,10090.ENSMUSP00000034015,10090.ENSMUSP00000038063,10090.ENSMUSP00000057354,10090.ENSMUSP00000061877,10090.ENSMUSP00000071351,10090.ENSMUSP00000080991,10090.ENSMUSP00000080995,10090.ENSMUSP00000080996,10090.ENSMUSP00000103012,10090.ENSMUSP00000130073,10090.ENSMUSP00000142770,10090.ENSMUSP00000153064,10090.ENSMUSP00000153671","Cyp51,Elovl1,Tecr,Adcy1,Hmgcr,Sqle,Lox,Nr4a2,Vcp,Hsd17b11,Msmo1,Dhcr24,Sc5d,Insig1,Elovl6,mt-Nd1,mt-Atp8,mt-Atp6,Acly,Cyp39a1,Fdps,Hmgcs1,Fdft1",0.00018,0.0139,"Organic cyclic compound biosynthetic process"
"Process","GO:0071248",9,212,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000015800,10090.ENSMUSP00000020706,10090.ENSMUSP00000028239,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000088833,10090.ENSMUSP00000103129","App,Hspa8,Adcy1,Gsn,Mt3,Mt2,Mt1,Prnp,Syt11",2e-04,0.0147,"Cellular response to metal ion"
"Process","GO:0032101",22,1019,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000021413,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000024706,10090.ENSMUSP00000031411,10090.ENSMUSP00000032492,10090.ENSMUSP00000033824,10090.ENSMUSP00000034211,10090.ENSMUSP00000034472,10090.ENSMUSP00000034713,10090.ENSMUSP00000042211,10090.ENSMUSP00000045608,10090.ENSMUSP00000053558,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000103129,10090.ENSMUSP00000104342,10090.ENSMUSP00000108555,10090.ENSMUSP00000134263","App,Nfkbia,Dbn1,Hmgcr,Pla2g7,Aldh2,Cd9,Lamp1,Mt3,Jam3,Ldlr,Sema7a,Nbl1,Abhd12,Sema5a,Sema3g,Sema6d,Sema3b,Syt11,Pmp22,Cntf,Slit2",0.00021,0.0153,"Regulation of response to external stimulus"
"Process","GO:0071711",4,29,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000087457,10090.ENSMUSP00000104342,10090.ENSMUSP00000142109","Cav2,Itgb1,Pmp22,Dag1",0.00022,0.0162,"Basement membrane organization"
"Process","GO:0090287",11,319,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000018966,10090.ENSMUSP00000025409,10090.ENSMUSP00000034211,10090.ENSMUSP00000040230,10090.ENSMUSP00000045608,10090.ENSMUSP00000066880,10090.ENSMUSP00000082793,10090.ENSMUSP00000108499,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263","Cav2,Sfrp5,Lox,Mt3,Sostdc1,Nbl1,Cadm4,Nptn,Chrdl1,Cd59a,Slit2",0.00023,0.0167,"Regulation of cellular response to growth factor stimulus"
"Process","GO:0062012",12,376,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000020308,10090.ENSMUSP00000030164,10090.ENSMUSP00000030408,10090.ENSMUSP00000034713,10090.ENSMUSP00000061877,10090.ENSMUSP00000080994,10090.ENSMUSP00000105445,10090.ENSMUSP00000111186,10090.ENSMUSP00000130077,10090.ENSMUSP00000136167,10090.ENSMUSP00000142770","App,Ddit4,Vcp,Mfsd2a,Ldlr,Insig1,mt-Co2,Bcl2l1,Mid1ip1,Comt,Etfbkmt,Fdps",0.00024,0.0172,"Regulation of small molecule metabolic process"
"Process","GO:0032869",8,171,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000029766,10090.ENSMUSP00000034267,10090.ENSMUSP00000061877,10090.ENSMUSP00000105980,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967","Cav2,Bcar3,Slc27a1,Insig1,Srsf5,Hnrnpk,Sgk1,Ucp2",0.00024,0.0173,"Cellular response to insulin stimulus"
"Process","GO:0090025",4,30,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000024706,10090.ENSMUSP00000045608,10090.ENSMUSP00000134263","App,Pla2g7,Nbl1,Slit2",0.00025,0.0178,"Regulation of monocyte chemotaxis"
"Process","GO:0050794",137,12265,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001046,10090.ENSMUSP00000001507,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000005532,10090.ENSMUSP00000007216,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000015800,10090.ENSMUSP00000018737,10090.ENSMUSP00000018966,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000020706,10090.ENSMUSP00000021413,10090.ENSMUSP00000021603,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000022629,10090.ENSMUSP00000022704,10090.ENSMUSP00000022977,10090.ENSMUSP00000023749,10090.ENSMUSP00000023807,10090.ENSMUSP00000024706,10090.ENSMUSP00000024880,10090.ENSMUSP00000025409,10090.ENSMUSP00000026142,10090.ENSMUSP00000027682,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000028389,10090.ENSMUSP00000028854,10090.ENSMUSP00000028938,10090.ENSMUSP00000029515,10090.ENSMUSP00000029766,10090.ENSMUSP00000030164,10090.ENSMUSP00000030408,10090.ENSMUSP00000030636,10090.ENSMUSP00000031411,10090.ENSMUSP00000031445,10090.ENSMUSP00000031556,10090.ENSMUSP00000031565,10090.ENSMUSP00000031668,10090.ENSMUSP00000032066,10090.ENSMUSP00000032185,10090.ENSMUSP00000032492,10090.ENSMUSP00000033824,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000034267,10090.ENSMUSP00000034472,10090.ENSMUSP00000034713,10090.ENSMUSP00000035498,10090.ENSMUSP00000038063,10090.ENSMUSP00000040230,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000041727,10090.ENSMUSP00000042211,10090.ENSMUSP00000042457,10090.ENSMUSP00000043597,10090.ENSMUSP00000045441,10090.ENSMUSP00000045608,10090.ENSMUSP00000045639,10090.ENSMUSP00000048519,10090.ENSMUSP00000048555,10090.ENSMUSP00000050189,10090.ENSMUSP00000054307,10090.ENSMUSP00000056080,10090.ENSMUSP00000058846,10090.ENSMUSP00000060028,10090.ENSMUSP00000061877,10090.ENSMUSP00000065810,10090.ENSMUSP00000065877,10090.ENSMUSP00000066314,10090.ENSMUSP00000066880,10090.ENSMUSP00000067027,10090.ENSMUSP00000069024,10090.ENSMUSP00000072428,10090.ENSMUSP00000074160,10090.ENSMUSP00000074895,10090.ENSMUSP00000076933,10090.ENSMUSP00000080994,10090.ENSMUSP00000082793,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000092228,10090.ENSMUSP00000094778,10090.ENSMUSP00000095228,10090.ENSMUSP00000097515,10090.ENSMUSP00000098108,10090.ENSMUSP00000098710,10090.ENSMUSP00000098969,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000102095,10090.ENSMUSP00000103129,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000105531,10090.ENSMUSP00000105980,10090.ENSMUSP00000107795,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000108620,10090.ENSMUSP00000109608,10090.ENSMUSP00000111186,10090.ENSMUSP00000112104,10090.ENSMUSP00000113540,10090.ENSMUSP00000114074,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121203,10090.ENSMUSP00000121266,10090.ENSMUSP00000121358,10090.ENSMUSP00000121753,10090.ENSMUSP00000122552,10090.ENSMUSP00000125840,10090.ENSMUSP00000130077,10090.ENSMUSP00000130636,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000136167,10090.ENSMUSP00000139564,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109,10090.ENSMUSP00000142770,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000156511,10090.ENSMUSP00000158312","Cav2,S100a4,Cyp51,Col1a1,App,Nid1,Ap2m1,Bmp7,Pttg1ip,Hspa8,Sparc,Sfrp5,Timp3,Ddit4,Adcy1,Nfkbia,Fbln5,Ogn,Dbn1,Hmgcr,Dpysl2,Itm2b,Sqle,Tmbim6,Igfbp6,Pla2g7,Vit,Lox,Maged1,Gpr37l1,Vim,Nr4a2,Gsn,Frzb,Mal,Cst3,S100a11,Bcar3,Vcp,Mfsd2a,Stmn1,Aldh2,Aacs,Tmem106b,Fscn1,Col1a2,Tgfa,Slc6a6,Cd9,Lamp1,Mt3,Mt2,Mt1,Slc27a1,Jam3,Ldlr,Fntb,Dhcr24,Sostdc1,Egr2,Slc7a5,Zdhhc2,Sema7a,Eef1a1,Fa2h,Mboat1,Nbl1,Klf9,Degs1,Cpe,Ccni,Cxxc5,Gldn,Aph1a,Crlf3,Insig1,Rtn3,Sdc3,Ppp4r2,Cadm4,Ston1,Sema5a,Aplp2,Snrnp70,Ddn,Arpc5,mt-Co2,Nptn,Bicd1,Itgb1,Sema3g,Prnp,Plekhg2,Tuba1a,Pam,Sesn1,Tsc22d4,Iqsec1,Tmem176a,Sema6d,Sema3b,Mast2,Syt11,Pmp22,Bcl2l1,Tmed9,Srsf5,Tmsb4x,Chrdl1,Cntf,Tsc22d3,Slc5a3,Mid1ip1,Hnrnpk,Crtc3,Sgk1,Apod,Ucp2,Ctsd,Tab2,Ide,Zbtb38,Dhrs3,Eps8l1,Comt,Ranbp9,Cd59a,Slit2,Etfbkmt,Mag,Erbin,Dag1,Fdps,Cryab,Arid5b,Qk,Ndst1",0.00025,0.018,"Regulation of cellular process"
"Process","GO:0043085",24,1183,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000005406,10090.ENSMUSP00000015800,10090.ENSMUSP00000020027,10090.ENSMUSP00000020706,10090.ENSMUSP00000026142,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000029766,10090.ENSMUSP00000030164,10090.ENSMUSP00000031556,10090.ENSMUSP00000032066,10090.ENSMUSP00000034211,10090.ENSMUSP00000034267,10090.ENSMUSP00000058846,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000098710,10090.ENSMUSP00000108261,10090.ENSMUSP00000109608,10090.ENSMUSP00000111186,10090.ENSMUSP00000121203,10090.ENSMUSP00000121266,10090.ENSMUSP00000142109","Cav2,App,Hspa8,Serinc1,Adcy1,Maged1,Nr4a2,Gsn,Bcar3,Vcp,Tmem106b,Tgfa,Mt3,Slc27a1,Aph1a,Itgb1,Prnp,Iqsec1,Evi5,Slc5a3,Mid1ip1,Ctsd,Tab2,Dag1",0.00026,0.0185,"Positive regulation of catalytic activity"
"Process","GO:0032870",14,499,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000009143,10090.ENSMUSP00000020308,10090.ENSMUSP00000028166,10090.ENSMUSP00000029766,10090.ENSMUSP00000034211,10090.ENSMUSP00000034267,10090.ENSMUSP00000045639,10090.ENSMUSP00000061877,10090.ENSMUSP00000105980,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000134263","Cav2,Bmp7,Ddit4,Nr4a2,Bcar3,Mt3,Slc27a1,Klf9,Insig1,Srsf5,Hnrnpk,Sgk1,Ucp2,Slit2",0.00026,0.0186,"Cellular response to hormone stimulus"
"Process","GO:0043408",18,757,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000018966,10090.ENSMUSP00000020234,10090.ENSMUSP00000022176,10090.ENSMUSP00000023807,10090.ENSMUSP00000026142,10090.ENSMUSP00000027682,10090.ENSMUSP00000029766,10090.ENSMUSP00000032066,10090.ENSMUSP00000034211,10090.ENSMUSP00000042211,10090.ENSMUSP00000082793,10090.ENSMUSP00000108555,10090.ENSMUSP00000130636,10090.ENSMUSP00000142109,10090.ENSMUSP00000158312","Cav2,App,Bmp7,Sfrp5,Timp3,Hmgcr,Igfbp6,Maged1,Gpr37l1,Bcar3,Tgfa,Mt3,Sema7a,Nptn,Cntf,Ranbp9,Dag1,Ndst1",0.00026,0.0186,"Regulation of MAPK cascade"
"Process","GO:0045665",6,92,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000027682,10090.ENSMUSP00000087457,10090.ENSMUSP00000108555,10090.ENSMUSP00000139564","App,Bmp7,Gpr37l1,Itgb1,Cntf,Mag",0.00027,0.0192,"Negative regulation of neuron differentiation"
"Process","GO:0014013",7,132,10090,"10090.ENSMUSP00000027682,10090.ENSMUSP00000028062,10090.ENSMUSP00000034713,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000139564,10090.ENSMUSP00000142109","Gpr37l1,Vim,Ldlr,Egr2,Slc7a5,Mag,Dag1",0.00028,0.0199,"Regulation of gliogenesis"
"Process","GO:0006631",12,385,10090,"10090.ENSMUSP00000006557,10090.ENSMUSP00000019382,10090.ENSMUSP00000026221,10090.ENSMUSP00000031445,10090.ENSMUSP00000034267,10090.ENSMUSP00000043597,10090.ENSMUSP00000048519,10090.ENSMUSP00000052872,10090.ENSMUSP00000071351,10090.ENSMUSP00000095228,10090.ENSMUSP00000103012,10090.ENSMUSP00000156511","Elovl1,Tecr,Scd2,Aacs,Slc27a1,Fa2h,Degs1,Fasn,Elovl6,Pam,Acly,Qk",0.00029,0.0202,"Fatty acid metabolic process"
"Process","GO:0042325",26,1345,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000018966,10090.ENSMUSP00000020308,10090.ENSMUSP00000022176,10090.ENSMUSP00000025409,10090.ENSMUSP00000026142,10090.ENSMUSP00000029766,10090.ENSMUSP00000032066,10090.ENSMUSP00000034211,10090.ENSMUSP00000034267,10090.ENSMUSP00000042211,10090.ENSMUSP00000042457,10090.ENSMUSP00000050189,10090.ENSMUSP00000066314,10090.ENSMUSP00000066880,10090.ENSMUSP00000072428,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000104342,10090.ENSMUSP00000108555,10090.ENSMUSP00000121266,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109","Cav2,App,Bmp7,Sfrp5,Ddit4,Hmgcr,Lox,Maged1,Bcar3,Tgfa,Mt3,Slc27a1,Sema7a,Eef1a1,Ccni,Ppp4r2,Cadm4,Aplp2,Nptn,Itgb1,Prnp,Pmp22,Cntf,Tab2,Slit2,Dag1",3e-04,0.0206,"Regulation of phosphorylation"
"Process","GO:0016477",21,976,10090,"10090.ENSMUSP00000020308,10090.ENSMUSP00000023807,10090.ENSMUSP00000025409,10090.ENSMUSP00000027830,10090.ENSMUSP00000028166,10090.ENSMUSP00000031565,10090.ENSMUSP00000032492,10090.ENSMUSP00000034472,10090.ENSMUSP00000042211,10090.ENSMUSP00000065877,10090.ENSMUSP00000067027,10090.ENSMUSP00000067241,10090.ENSMUSP00000069024,10090.ENSMUSP00000076933,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000104342,10090.ENSMUSP00000134263,10090.ENSMUSP00000151227","Ddit4,Igfbp6,Lox,Slamf9,Nr4a2,Fscn1,Cd9,Jam3,Sema7a,Sdc3,Ston1,Nav1,Sema5a,Arpc5,Itgb1,Sema3g,Sema6d,Sema3b,Pmp22,Slit2,Arid5b",3e-04,0.0209,"Cell migration"
"Process","GO:0009150",12,390,10090,"10090.ENSMUSP00000006557,10090.ENSMUSP00000015800,10090.ENSMUSP00000020706,10090.ENSMUSP00000022176,10090.ENSMUSP00000030164,10090.ENSMUSP00000052872,10090.ENSMUSP00000071351,10090.ENSMUSP00000080991,10090.ENSMUSP00000080995,10090.ENSMUSP00000080996,10090.ENSMUSP00000103012,10090.ENSMUSP00000153064","Elovl1,Hspa8,Adcy1,Hmgcr,Vcp,Fasn,Elovl6,mt-Nd1,mt-Atp8,mt-Atp6,Acly,Hmgcs1",0.00032,0.0224,"Purine ribonucleotide metabolic process"
"Process","GO:0001755",5,61,10090,"10090.ENSMUSP00000042211,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589","Sema7a,Sema5a,Sema3g,Sema6d,Sema3b",0.00033,0.0228,"Neural crest cell migration"
"Process","GO:0040017",16,639,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000018737,10090.ENSMUSP00000024706,10090.ENSMUSP00000029515,10090.ENSMUSP00000034472,10090.ENSMUSP00000042211,10090.ENSMUSP00000069024,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000098710,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000107795,10090.ENSMUSP00000134263","Col1a1,App,Bmp7,Sparc,Pla2g7,S100a11,Jam3,Sema7a,Sema5a,Itgb1,Sema3g,Iqsec1,Sema6d,Sema3b,Tmsb4x,Slit2",0.00033,0.0228,"Positive regulation of locomotion"
"Process","GO:0008299",4,33,10090,"10090.ENSMUSP00000022176,10090.ENSMUSP00000142770,10090.ENSMUSP00000153064,10090.ENSMUSP00000153671","Hmgcr,Fdps,Hmgcs1,Fdft1",0.00034,0.0233,"Isoprenoid biosynthetic process"
"Process","GO:0001667",9,230,10090,"10090.ENSMUSP00000042211,10090.ENSMUSP00000069024,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000104342,10090.ENSMUSP00000134263,10090.ENSMUSP00000151227","Sema7a,Sema5a,Itgb1,Sema3g,Sema6d,Sema3b,Pmp22,Slit2,Arid5b",0.00035,0.0235,"Ameboidal-type cell migration"
"Process","GO:0008285",18,776,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000018737,10090.ENSMUSP00000018966,10090.ENSMUSP00000021822,10090.ENSMUSP00000026142,10090.ENSMUSP00000028389,10090.ENSMUSP00000032492,10090.ENSMUSP00000035498,10090.ENSMUSP00000038063,10090.ENSMUSP00000045639,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000104342,10090.ENSMUSP00000119827,10090.ENSMUSP00000130077,10090.ENSMUSP00000134263","Cav2,App,Bmp7,Sparc,Sfrp5,Ogn,Maged1,Frzb,Cd9,Fntb,Dhcr24,Klf9,Itgb1,Prnp,Pmp22,Apod,Comt,Slit2",0.00035,0.0235,"Negative regulation of cell population proliferation"
"Process","GO:0051248",23,1134,10090,"10090.ENSMUSP00000001507,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000018966,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000022176,10090.ENSMUSP00000022704,10090.ENSMUSP00000026886,10090.ENSMUSP00000028938,10090.ENSMUSP00000034211,10090.ENSMUSP00000034713,10090.ENSMUSP00000038063,10090.ENSMUSP00000065810,10090.ENSMUSP00000066314,10090.ENSMUSP00000066880,10090.ENSMUSP00000072428,10090.ENSMUSP00000088833,10090.ENSMUSP00000105445,10090.ENSMUSP00000119827,10090.ENSMUSP00000121358,10090.ENSMUSP00000134263,10090.ENSMUSP00000149803","Cyp51,App,Bmp7,Sfrp5,Timp3,Ddit4,Hmgcr,Itm2b,Itih5,Cst3,Mt3,Ldlr,Dhcr24,Rtn3,Ppp4r2,Cadm4,Aplp2,Prnp,Bcl2l1,Apod,Ide,Slit2,Cryab",0.00035,0.0235,"Negative regulation of protein metabolic process"
"Process","GO:0051130",24,1213,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000007216,10090.ENSMUSP00000009143,10090.ENSMUSP00000021950,10090.ENSMUSP00000028239,10090.ENSMUSP00000030164,10090.ENSMUSP00000031556,10090.ENSMUSP00000031565,10090.ENSMUSP00000032066,10090.ENSMUSP00000041727,10090.ENSMUSP00000042211,10090.ENSMUSP00000042457,10090.ENSMUSP00000069024,10090.ENSMUSP00000082793,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000098710,10090.ENSMUSP00000105445,10090.ENSMUSP00000105531,10090.ENSMUSP00000108555,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000125840,10090.ENSMUSP00000142109","App,Ap2m1,Bmp7,Dbn1,Gsn,Vcp,Tmem106b,Fscn1,Tgfa,Zdhhc2,Sema7a,Eef1a1,Sema5a,Nptn,Bicd1,Itgb1,Iqsec1,Bcl2l1,Tmed9,Cntf,Hnrnpk,Sgk1,Eps8l1,Dag1",0.00037,0.0246,"Positive regulation of cellular component organization"
"Process","GO:0008104",34,2005,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000007216,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000015800,10090.ENSMUSP00000018561,10090.ENSMUSP00000019231,10090.ENSMUSP00000021413,10090.ENSMUSP00000021603,10090.ENSMUSP00000021950,10090.ENSMUSP00000026142,10090.ENSMUSP00000028239,10090.ENSMUSP00000028854,10090.ENSMUSP00000030164,10090.ENSMUSP00000033824,10090.ENSMUSP00000034472,10090.ENSMUSP00000038063,10090.ENSMUSP00000039416,10090.ENSMUSP00000041053,10090.ENSMUSP00000041727,10090.ENSMUSP00000045608,10090.ENSMUSP00000048555,10090.ENSMUSP00000053371,10090.ENSMUSP00000054105,10090.ENSMUSP00000061877,10090.ENSMUSP00000068610,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000105531,10090.ENSMUSP00000106851,10090.ENSMUSP00000107795,10090.ENSMUSP00000108499,10090.ENSMUSP00000120904,10090.ENSMUSP00000140536","Col1a1,Ap2m1,Bmp7,Pttg1ip,Hspa8,Myo1b,Atp6ap1,Nfkbia,Fbln5,Dbn1,Maged1,Gsn,Mal,Vcp,Lamp1,Jam3,Dhcr24,Exoc3,Egr2,Zdhhc2,Nbl1,Cpe,Cltb,Hepacam,Insig1,Emc7,Bicd1,Itgb1,Tmed9,Cadm3,Tmsb4x,Chrdl1,Tmed7,Erbin",0.00037,0.0247,"Protein localization"
"Process","GO:0031346",13,456,10090,"10090.ENSMUSP00000009143,10090.ENSMUSP00000021950,10090.ENSMUSP00000031556,10090.ENSMUSP00000031565,10090.ENSMUSP00000042211,10090.ENSMUSP00000042457,10090.ENSMUSP00000069024,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000108555,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000125840","Bmp7,Dbn1,Tmem106b,Fscn1,Sema7a,Eef1a1,Sema5a,Nptn,Itgb1,Cntf,Hnrnpk,Sgk1,Eps8l1",0.00037,0.0247,"Positive regulation of cell projection organization"
"Process","GO:0042761",3,13,10090,"10090.ENSMUSP00000006557,10090.ENSMUSP00000019382,10090.ENSMUSP00000071351","Elovl1,Tecr,Elovl6",0.00038,0.0247,"Very long-chain fatty acid biosynthetic process"
