"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009746","response to hexose","28/1318","262/25730",0.106870229007634,2.08632093502763,4.10656642581021,0.000201130241126901,0.00205145738873781,0.00137652833800817,"Icam1/Ncf1/Cacna1e/Ncf2/Glul/Slc9b2/Camp/Slc39a14/Lcn2/Irs2/Foxo3/Ern1/Pim3/Abcc8/Nptx1/Slc12a6/Pfkfb2/Agt/Hif1a/Igf1/Nadk/Efna5/Kcnj11/Hmgcr/Pck1/Gpr27/Mafa/Acvr1c",28
"GO:0048608","reproductive structure development","37/1318","386/25730",0.0958549222797927,1.87128008365635,4.00757203191251,0.000202510865135672,0.0020618963393796,0.00138353287607774,"Icam1/Adamts1/Tiparp/Ybx3/Plaur/Errfi1/Cebpb/Ror2/Ptx3/Serpine1/Hoxa9/Arid5b/Ereg/Nkx3-1/Ace/Mmp19/Tnfaip6/Gnrh1/Gja1/Gli2/Rhobtb3/Hoxa10/Vegfa/Gata3/Foxo3/Lrp2/Il1a/Hoxa11/Tifab/Adam20/Stra6/Agt/Gdf7/Igf1/Arrb2/Chd7/Inhba",37
"GO:0032607","interferon-alpha production","8/1318","33/25730",0.242424242424242,4.73260679633973,4.9853479851087,0.000204284378657182,0.00206900652278581,0.00138830381063422,"Nlrc3/Irf7/Zc3hav1/Ddx3x/Hspd1/Tlr8/Tlr4/Chuk",8
"GO:0032647","regulation of interferon-alpha production","8/1318","33/25730",0.242424242424242,4.73260679633973,4.9853479851087,0.000204284378657182,0.00206900652278581,0.00138830381063422,"Nlrc3/Irf7/Zc3hav1/Ddx3x/Hspd1/Tlr8/Tlr4/Chuk",8
"GO:0090594","inflammatory response to wounding","8/1318","33/25730",0.242424242424242,4.73260679633973,4.9853479851087,0.000204284378657182,0.00206900652278581,0.00138830381063422,"Il6/Nfkbiz/Siglecg/Alox5/Tlr4/Il1a/Hif1a/Lrrc25",8
"GO:0043320","natural killer cell degranulation","5/1318","12/25730",0.416666666666667,8.1341679312089,5.74358209521058,0.000204808414472046,0.00207068122022263,0.00138942753296549,"Fcgr4/Stx11/Rab27a/Cd160/Coro1a",5
"GO:0042063","gliogenesis","39/1318","415/25730",0.0939759036144578,1.83459787556904,3.98272055387293,0.000207971654807926,0.00209898664896182,0.00140842048158478,"Fpr2/Myc/Il6/S100a8/Bmp2/Slc45a3/Ror2/C5ar1/Slc7a5/Tlr2/Ldlr/Mboat7/Abl2/Nrros/Areg/Lyn/Cxcr4/Clcf1/Lif/B4galt5/Klf15/Abcc8/Lrp2/Tlr4/Il1b/Cdk5r1/Eomes/Agt/Gcm1/Gpr183/Igf1/Dusp15/Arrb2/Cntf/Prx/Prdm8/Ifngr1/Tnfrsf1b/Clcn2",39
"GO:0050873","brown fat cell differentiation","12/1318","70/25730",0.171428571428571,3.34662909169738,4.56806865430959,0.00020940301335123,0.00210606898271194,0.00141317272901619,"Lrg1/Rgs2/Ptgs2/Cebpb/Pim1/Trpv4/Sh2b2/Six1/Metrnl/Pex11a/Lamb3/Dio2",12
"GO:0070542","response to fatty acid","12/1318","70/25730",0.171428571428571,3.34662909169738,4.56806865430959,0.00020940301335123,0.00210606898271194,0.00141317272901619,"Ffar2/Zc3h12a/Tlr2/Camp/Ldlr/Acsl1/Gldc/Jund/Foxo3/Tlr4/Tbxas1/Dgat2",12
"GO:0045834","positive regulation of lipid metabolic process","22/1318","185/25730",0.118918918918919,2.32153549604232,4.19159410891069,0.000211074352180277,0.00211918649588998,0.00142197458310924,"Ptgs2/Slc45a3/Abhd5/Sec14l2/Avpr1a/Igf2/Ldlr/Htr2b/Irs2/Clstn3/Insig1/Il1b/Il1a/Rdh1/Mfsd2a/Agt/Elovl5/Igf1/Dgat2/Pck1/Sirt4/Adora1",22
"GO:0071322","cellular response to carbohydrate stimulus","24/1318","211/25730",0.113744075829384,2.22051219354328,4.13636640572155,0.000220792020691989,0.00221290336016467,0.00148485861868881,"Icam1/Ncf1/Cacna1e/Slc9b2/Camp/Slc39a14/Irs2/Foxo3/Ern1/Pim3/Abcc8/Nptx1/Slc12a6/Agt/Hif1a/Igf1/Nadk/Efna5/Kcnj11/Nfkb1/Hmgcr/Pck1/Gpr27/Prkcb",24
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","10/1318","51/25730",0.196078431372549,3.8278437323336,4.69698224908211,0.000224536685485929,0.0022465342899658,0.00150742497963736,"Icam1/Serpine1/Tnfaip3/Itprip/Skil/Ddx3x/Atf3/Nol3/Psen2/Stk4",10
"GO:0071675","regulation of mononuclear cell migration","19/1318","149/25730",0.12751677852349,2.48938293733642,4.23650991835761,0.00022710269712839,0.00226827659259896,0.0015220140692633,"Trem1/Fpr2/Nedd9/Padi2/C5ar1/Serpine1/Adam8/Cd200r1/Dusp1/Akirin1/Abl2/Lyn/Trpv4/Ccl20/Spi1/Emilin1/Adtrp/Coro1a/Tnfsf14",19
"GO:0032869","cellular response to insulin stimulus","27/1318","251/25730",0.107569721115538,2.09997642208102,4.06908278389595,0.000233055696621428,0.00232371422555354,0.00155921273260041,"Sgk1/Errfi1/Socs3/Srsf3/Slc25a33/Igf2/Ceacam1/Slc39a14/Cdk2/Irs2/Ndel1/Ptpre/Sh2b2/Syap1/Insig1/Fut7/Il1b/Ptpn1/Agt/Prkcq/Igf1/Ywhag/Adipor1/Socs1/Pck1/Insrr/Prkcb",27
"GO:0072331","signal transduction by p53 class mediator","21/1318","174/25730",0.120689655172414,2.35610381455706,4.17050455599211,0.000237181138693682,0.00236077019599764,0.00158407729653857,"Cdkn1a/Myc/Mlf1/Dyrk3/Snai1/Bcl3/Ppp1r15a/Trp53bp2/Foxo3/Usp15/Aen/Pla2r1/Nop2/Tifab/Batf/Pak1ip1/Ankrd1/Rrs1/Ifi204/Rpf2/Eda2r",21
"GO:0032720","negative regulation of tumor necrosis factor production","12/1318","71/25730",0.169014084507042,3.29949347068755,4.50826015586486,0.000240398039968427,0.00238015398050046,0.0015970838200045,"Zc3h12a/Errfi1/Arg2/Tnfaip3/Nlrc3/Irak3/Bcl3/C5ar2/Tlr4/Igf1/Arrb2/Bpi",12
"GO:0070231","T cell apoptotic process","12/1318","71/25730",0.169014084507042,3.29949347068755,4.50826015586486,0.000240398039968427,0.00238015398050046,0.0015970838200045,"Serpinb9/Siglec1/Arg2/Adam8/Bcl3/Tsc22d3/Cd274/Bcl10/Bcl11b/Prkcq/Hif1a/St3gal1",12
"GO:0002448","mast cell mediated immunity","11/1318","61/25730",0.180327868852459,3.520361203015,4.5792115364633,0.000240636346744562,0.00238015398050046,0.0015970838200045,"Nr4a3/Fgr/Lyn/Ptgdr/Slc18a2/Ms4a2/Il4ra/Lat2/Clnk/Stxbp2/Rac2",11
"GO:0062012","regulation of small molecule metabolic process","39/1318","418/25730",0.0933014354066986,1.82143090517022,3.93426334380601,0.000240777745472418,0.00238015398050046,0.0015970838200045,"Myc/Il6/Ptgs2/Bmp2/Ch25h/Slc45a3/Sec14l2/Avpr1a/Snai1/Igf2/Ceacam1/Ldlr/Ier3/Irs2/Cry1/Insig1/Ppp1r3b/Pptc7/Il1b/Ptafr/Rdh1/Mfsd2a/Acsl4/Agt/Hif1a/Elovl5/Igf1/Gnb3/Plek/Adipor1/Dgat2/Nme2/Nfkb1/Pck1/Kat2a/Apob/Clcn2/Nme1/Sirt4",39
"GO:0008637","apoptotic mitochondrial changes","17/1318","126/25730",0.134920634920635,2.63392104439145,4.27198685465621,0.000242321559577052,0.00239132027938175,0.00160457640889528,"Bcl2a1a/Plaur/Mcl1/Sod2/Bmf/Ier3/Lrrk2/Hk2/Lmna/Hspd1/Mllt11/Nol3/Nptx1/Ppif/Ggct/Igf1/Arrb2",17
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","18/1318","138/25730",0.130434782608696,2.54634822194366,4.23216125490518,0.00024754359432979,0.00243453010232688,0.00163357020915202,"Il6/Gadd45a/Socs2/Socs3/Loxl3/Tlr2/Bcl3/Csf2rb/Clcf1/Stra6/Cxcl5/Adipor1/Il6ra/Cntf/Ptprc/Socs1/Ifngr1/Agap2",18
"GO:0061041","regulation of wound healing","18/1318","138/25730",0.130434782608696,2.54634822194366,4.23216125490518,0.00024754359432979,0.00243453010232688,0.00163357020915202,"Tnfrsf12a/Plaur/Thbd/Serpine1/Hbegf/Ceacam1/Slc12a2/Cxcr4/F2rl1/Plat/Alox5/Ubash3b/Fignl2/Emilin1/Clec7a/Hif1a/Adtrp/Plau",18
"GO:0007565","female pregnancy","26/1318","239/25730",0.108786610878661,2.12373254772986,4.05542105758172,0.000252526772594446,0.00247510536194862,0.00166079621686634,"Rgs2/Ptgs2/Errfi1/Klf9/Thbd/Stc1/Junb/Vmp1/Cyp27b1/Gnrh1/Gja1/Hsd11b2/Vegfa/Tead4/Lif/Slc19a1/Fut7/Abcc8/Itga5/Dcaf13/Acsl4/Hmx3/Fosb/Tcf23/Acvr1c/Acvr1b",26
"GO:0051216","cartilage development","26/1318","239/25730",0.108786610878661,2.12373254772986,4.05542105758172,0.000252526772594446,0.00247510536194862,0.00166079621686634,"Bmp2/Arid5a/Errfi1/Fosl2/Stc1/Ror2/Snai1/Hoxa3/Nfatc2/Slc39a14/Trpv4/Gli2/Hoxa5/Chsy1/Gata3/Tlr4/Msx2/Bmp8a/Cytl1/Hoxd3/Hoxa11/Adamts12/Hoxc4/Hif1a/Hoxb3/Kat2a",26
"GO:0032753","positive regulation of interleukin-4 production","7/1318","26/25730",0.269230769230769,5.25592389401191,5.04484292652671,0.000253499815035568,0.00247623423384152,0.00166155369014319,"Cebpb/Slc7a5/Nlrp3/Il1rap/Gata3/Prkcq/Cd40lg",7
"GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","7/1318","26/25730",0.269230769230769,5.25592389401191,5.04484292652671,0.000253499815035568,0.00247623423384152,0.00166155369014319,"Nfatc2/Il4ra/Ehd1/Gcm1/Tnfsf14/Cd53/Flt3l",7
"GO:0046330","positive regulation of JNK cascade","16/1318","115/25730",0.139130434782609,2.71610477007323,4.28561364890304,0.00025592541802755,0.00249570513221798,0.0016746186670366,"Gadd45b/Gadd45a/Lmnb1/Ceacam1/Ripk2/Trpv4/F2rl1/Ern1/Tlr4/Il1b/Il1a/Ptpn1/Mapk8ip1/Birc7/Eda2r/Gadd45g",16
"GO:0045453","bone resorption","13/1318","82/25730",0.158536585365854,3.09495170065509,4.41490808538206,0.000259804062839785,0.00252925607887703,0.00169713135928004,"Fcgr4/Il6/Adam8/Ceacam1/Il7/Car2/Vegfa/Ubash3b/Oscar/Snx10/Rab3d/Rac2/Ctss",13
"GO:0061458","reproductive system development","37/1318","391/25730",0.0946291560102302,1.84735067082187,3.92305411181942,0.000260859478195352,0.00253525550104675,0.00170115697281392,"Icam1/Adamts1/Tiparp/Ybx3/Plaur/Errfi1/Cebpb/Ror2/Ptx3/Serpine1/Hoxa9/Arid5b/Ereg/Nkx3-1/Ace/Mmp19/Tnfaip6/Gnrh1/Gja1/Gli2/Rhobtb3/Hoxa10/Vegfa/Gata3/Foxo3/Lrp2/Il1a/Hoxa11/Tifab/Adam20/Stra6/Agt/Gdf7/Igf1/Arrb2/Chd7/Inhba",37
"GO:1904892","regulation of receptor signaling pathway via STAT","15/1318","104/25730",0.144230769230769,2.81567351464924,4.31103446871827,0.000264915286421965,0.00256541693119883,0.00172139529877044,"Il6/Gadd45a/Socs2/Socs3/Tlr2/Bcl3/Clec12b/Lif/Stra6/Cxcl5/Adipor1/Cntf/Ptprc/Socs1/Agap2",15
"GO:0032715","negative regulation of interleukin-6 production","10/1318","52/25730",0.192307692307692,3.75423135286565,4.61943616763128,0.000265372085501163,0.00256541693119883,0.00172139529877044,"Zc3h12a/Nlrp12/Tnfaip3/Cd200r1/Nlrc3/Irak3/C5ar2/Tlr4/Arrb2/Bpi",10
"GO:0042908","xenobiotic transport","10/1318","52/25730",0.192307692307692,3.75423135286565,4.61943616763128,0.000265372085501163,0.00256541693119883,0.00172139529877044,"Slc7a5/Slc22a4/Gja1/Slc15a2/Abcc3/Abcc10/Slc19a1/Slc18a2/Abcb5/Slco1b2",10
"GO:0010563","negative regulation of phosphorus metabolic process","17/1318","127/25730",0.133858267716535,2.61318150860884,4.23454883290479,0.00026665168900112,0.00256541693119883,0.00172139529877044,"Zc3h12a/Gadd45a/Errfi1/Gprc5a/Samsn1/Hipk3/Ceacam1/Ier3/Birc3/Lyn/Dnaja1/Cep85/Mapk8ip1/Plek/Ptprc/Drd2/Sirt4",17
"GO:0045446","endothelial cell differentiation","17/1318","127/25730",0.133858267716535,2.61318150860884,4.23454883290479,0.00026665168900112,0.00256541693119883,0.00172139529877044,"Icam1/Apold1/Prok2/Myadm/Stc1/Sox17/Kdm6b/Ceacam1/Btg1/Cxcr4/F2rl1/S1pr3/Vegfa/Ednrb/Il1b/Agt/Arhgef26",17
"GO:0045936","negative regulation of phosphate metabolic process","17/1318","127/25730",0.133858267716535,2.61318150860884,4.23454883290479,0.00026665168900112,0.00256541693119883,0.00172139529877044,"Zc3h12a/Gadd45a/Errfi1/Gprc5a/Samsn1/Hipk3/Ceacam1/Ier3/Birc3/Lyn/Dnaja1/Cep85/Mapk8ip1/Plek/Ptprc/Drd2/Sirt4",17
"GO:2000628","regulation of miRNA metabolic process","14/1318","93/25730",0.150537634408602,2.9387961557916,4.35218653014638,0.000267073545063311,0.00256541693119883,0.00172139529877044,"Fosl1/Myc/Il6/Bmp2/Zc3h12a/Gnl3/Gata3/Foxo3/Klf4/Spi1/Agt/Hif1a/Smad6/Nfkb1",14
"GO:0051224","negative regulation of protein transport","19/1318","151/25730",0.125827814569536,2.4564109779015,4.17059592436338,0.000270092649269796,0.00259010774789789,0.00173796284195288,"Ffar2/Nfkbia/Midn/Svip/F2rl1/Dph3/Insig1/Pim3/Abcc8/Il1b/Yod1/Adtrp/Txn1/Rab11fip1/Kcnj11/Hmgcr/Drd2/Acvr1c/Sirt4",19
"GO:0001890","placenta development","23/1318","201/25730",0.114427860696517,2.23386104379468,4.08051386302489,0.000270897308097231,0.00259019284570007,0.00173801994259598,"Fosl1/Ptgs2/Socs3/Cebpb/Nfe2/Stc1/Junb/Serpine1/Cyp27b1/Snai1/Igf2/Pcdh12/Phlda2/Vash2/Lif/Dcaf13/Eomes/Gcm1/Hif1a/Adam19/Tcf23/Stk4/Lhx4",23
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","18/1318","139/25730",0.129496402877698,2.52802916998723,4.1972312207549,0.000270998870397166,0.00259019284570007,0.00173801994259598,"Mefv/Tnfaip3/Peli1/Nlrp3/Nlrc3/Zc3hav1/Sec14l1/F2rl1/Ddx3x/Zdhhc18/Slc15a2/Zdhhc9/Slc19a1/Casp4/Usp15/Tlr4/Oasl1/Hspa8",18
"GO:0070673","response to interleukin-18","6/1318","19/25730",0.315789473684211,6.16484306365306,5.232893837519,0.000272103138308662,0.00259197180778771,0.00173921362652981,"Nlrp6/Il18rap/Nlrp3/Il18r1/Ripk2/Casp4",6
"GO:0010562","positive regulation of phosphorus metabolic process","25/1318","227/25730",0.110132158590308,2.15000033424024,4.04373547180286,0.000272531939602831,0.00259197180778771,0.00173921362652981,"Myc/Nedd9/Cass4/Ereg/Htr2b/Areg/Lyn/Pik3r6/Musk/Ripk2/Syap1/Limch1/Vegfa/Tlr4/Ptafr/Bcl10/Fam20a/Sdcbp/Pik3r5/Clec7a/Hif1a/Igf1/Efna5/Adora1/Tlr1",25
"GO:0045937","positive regulation of phosphate metabolic process","25/1318","227/25730",0.110132158590308,2.15000033424024,4.04373547180286,0.000272531939602831,0.00259197180778771,0.00173921362652981,"Myc/Nedd9/Cass4/Ereg/Htr2b/Areg/Lyn/Pik3r6/Musk/Ripk2/Syap1/Limch1/Vegfa/Tlr4/Ptafr/Bcl10/Fam20a/Sdcbp/Pik3r5/Clec7a/Hif1a/Igf1/Efna5/Adora1/Tlr1",25
"GO:0043523","regulation of neuron apoptotic process","33/1318","336/25730",0.0982142857142857,1.91733958378496,3.93279847708761,0.000281392409743958,0.00267183944317741,0.00179280482662355,"Fpr2/Il6/Nr4a3/Cebpb/Btg2/C5ar1/Adam8/Mcl1/Sod2/Ncf2/Lcn2/Musk/Clcf1/Nr4a2/Vegfa/Hsph1/Six1/Gata3/Foxo3/Casp4/Gch1/Tfap2b/Il1b/Cdk5r1/Cpeb4/Agt/Hif1a/Igf1/Arrb2/Coro1a/Map3k12/Cntf/Agap2",33
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","16/1318","116/25730",0.137931034482759,2.6926900737795,4.24556229278671,0.000282994695101388,0.00268264100955716,0.00180005267992932,"Cdkn1a/Myc/Bcl2a1a/Mcl1/Sod2/Snai1/Ier3/Fnip2/Bcl3/Skil/Cdkn2d/Ikbke/Aen/Plscr1/Ifi204/Tnfrsf1b",16
"GO:0009895","negative regulation of catabolic process","38/1318","407/25730",0.0933660933660934,1.82269315804976,3.88727254117766,0.000283496388677227,0.00268299123251415,0.00180028767960689,"Slc11a1/Nampt/Arid5a/Slc7a5/Mcl1/Tnfaip3/Zfp36/Bmf/Ier3/Lrrk2/Irak3/Svip/Rybp/Adarb2/Mapkapk2/Dysf/Hfe/Taf9/Vegfa/Ikbke/Zkscan3/Ppp1r3b/Hnrnpab/Pptc7/Il1b/Itga5/Chuk/Psen2/Mfsd2a/Furin/Mettl1/Igf2bp2/Dkc1/Rbm47/Hmgcr/Agap2/Adora1/Rragd",38
"GO:0050714","positive regulation of protein secretion","23/1318","202/25730",0.113861386138614,2.2228023257561,4.05406794604326,0.000291194768609884,0.00274995601849696,0.00184522106504305,"Ffar2/Glul/Tlr2/Camp/Gja1/Irs2/F2rl1/Pard6a/Trpm2/Abcc8/Tlr4/Il1a/Pfkfb2/Acsl4/Agt/Prkcq/Hif1a/Igf1/Nadk/Ttn/Ankrd1/Gpr27/Prkcb",23
"GO:0050905","neuromuscular process","25/1318","228/25730",0.109649122807018,2.14057050821287,4.019480430653,0.000291524871526094,0.00274995601849696,0.00184522106504305,"Nr4a3/Homer1/Gpr88/Abl2/Grin2d/Nr4a1/Dlg4/Hoxc10/Myo7a/Ankfn1/Ptprq/Gch1/Abcc8/Chrne/Agtpbp1/Kcnj2/Tifab/Foxs1/Stra6/Camk2b/Hmx3/Drd2/Kcna1/Slco1b2/Hoxd10",25
"GO:0043124","negative regulation of canonical NF-kappaB signal transduction","15/1318","105/25730",0.142857142857143,2.78885757641448,4.2678186328144,0.000294668129805063,0.00277507196307444,0.00186207386912103,"Nlrp6/Zc3h12a/Nfkbia/Nlrp12/Tnfaip3/Nlrc3/Irak3/Ripk2/Otud7b/Klf4/Tnip2/Chuk/Spi1/Arrb2/Irak2",15
"GO:0030198","extracellular matrix organization","32/1318","323/25730",0.0990712074303406,1.93406841212645,3.92528080817433,0.000296050331116708,0.00278354814582533,0.00186776138952423,"Adamts4/Adamts1/Il6/Mmp25/Bmp2/Has1/Egflam/Adamts9/Loxl3/Creb3l1/Ptx3/Mpzl3/Mmp19/Abl2/Bcl3/Crispld2/Mmp3/Megf9/Nfkb2/P4ha3/Adamts12/Emilin1/Adamdec1/Agt/Col4a4/Adtrp/Dmp1/Mmp8/Lcp1/Lamb3/Tnfrsf1b/Ctss",32
"GO:0001666","response to hypoxia","33/1318","337/25730",0.0979228486646884,1.91165014881823,3.91429568685988,0.000296973390013413,0.0027876867976381,0.00187053842575842,"Myc/Ptgs2/Bmp2/Fosl2/Stc1/Adam8/Sod2/Tfrc/Nkx3-1/Lcn2/Hk2/Trpv4/Hsd11b2/Nr4a2/Lmna/Plat/Jund/Vegfa/Lif/Foxo3/Nol3/Ptpn1/Cryab/Ryr1/Hif1a/Kcnj11/Pck1/Inhba/Drd2/Plau/Prkcb/Sirt4/Adora1",33
"GO:0002686","negative regulation of leukocyte migration","10/1318","53/25730",0.188679245283019,3.68339679903799,4.54378914407451,0.000312238964863374,0.00289299331056745,0.00194119911801548,"Sell/Padi2/Cd200r1/Dusp1/Tnfaip6/C5ar2/Emilin1/Adtrp/Rin3/Adora1",10
"GO:0006953","acute-phase response","10/1318","53/25730",0.188679245283019,3.68339679903799,4.54378914407451,0.000312238964863374,0.00289299331056745,0.00194119911801548,"Il6/Ptgs2/Serpina3n/Il1rn/Tfrc/Lcn2/Ednrb/Plscr1/Il1b/Il1a",10
"GO:0032309","icosanoid secretion","10/1318","53/25730",0.188679245283019,3.68339679903799,4.54378914407451,0.000312238964863374,0.00289299331056745,0.00194119911801548,"Ptgs2/Ace/Hrh2/Pnpla8/P2ry2/Il1b/Il1a/Pla2r1/Acsl4/Drd2",10
"GO:0045646","regulation of erythrocyte differentiation","10/1318","53/25730",0.188679245283019,3.68339679903799,4.54378914407451,0.000312238964863374,0.00289299331056745,0.00194119911801548,"Zfp36/Glul/Lyn/Hoxa5/Foxo3/Hspa9/Spi1/Hif1a/Inhba/Acvr1b",10
"GO:0046636","negative regulation of alpha-beta T cell activation","10/1318","53/25730",0.188679245283019,3.68339679903799,4.54378914407451,0.000312238964863374,0.00289299331056745,0.00194119911801548,"Zc3h12a/Arg2/Loxl3/Irf1/Pf4/Cd274/Hfe/Il4ra/Socs1/Hlx",10
"GO:1903426","regulation of reactive oxygen species biosynthetic process","10/1318","53/25730",0.188679245283019,3.68339679903799,4.54378914407451,0.000312238964863374,0.00289299331056745,0.00194119911801548,"Arg2/Sod2/Slc25a33/Ncf2/Lcn2/Alox5/Foxo3/Rab27a/Tlr4/Hif1a",10
"GO:0042310","vasoconstriction","16/1318","117/25730",0.136752136752137,2.66967562870446,4.20593243840987,0.00031250383523338,0.00289299331056745,0.00194119911801548,"Icam1/Ptgs2/Dusp5/Avpr1a/Ace/Hrh2/Htr2b/Gja1/Per2/Alox5/Ednrb/Agt/Hif1a/Tbxas1/Smad6/Hmgcr",16
"GO:0045229","external encapsulating structure organization","32/1318","324/25730",0.0987654320987654,1.92809906517544,3.90630519712978,0.000312748474066448,0.00289299331056745,0.00194119911801548,"Adamts4/Adamts1/Il6/Mmp25/Bmp2/Has1/Egflam/Adamts9/Loxl3/Creb3l1/Ptx3/Mpzl3/Mmp19/Abl2/Bcl3/Crispld2/Mmp3/Megf9/Nfkb2/P4ha3/Adamts12/Emilin1/Adamdec1/Agt/Col4a4/Adtrp/Dmp1/Mmp8/Lcp1/Lamb3/Tnfrsf1b/Ctss",32
"GO:0050769","positive regulation of neurogenesis","32/1318","324/25730",0.0987654320987654,1.92809906517544,3.90630519712978,0.000312748474066448,0.00289299331056745,0.00194119911801548,"Myc/Il6/Bmp2/Sgk1/Tnfrsf12a/Slc7a5/Tbc1d24/Tlr2/Ace/Lyn/Skil/Plxnc1/Dlg4/Cxcr4/Ndel1/Clcf1/Vegfa/Lif/Lrp2/Il1b/Cdon/Camk2b/Hif1a/Igf1/Arrb2/Efna5/Cux2/Wnt3/Drd2/Tnfrsf1b/Clcn2/Dct",32
"GO:0002707","negative regulation of lymphocyte mediated immunity","12/1318","73/25730",0.164383561643836,3.20909638929885,4.39178060808077,0.00031420523224074,0.00289299331056745,0.00194119911801548,"Arg1/Serpinb9/Igf2/Ceacam1/Tap1/Cd274/Hfe/Clec12b/Ywhag/Arrb2/Ptprc/Cd96",12
"GO:0045600","positive regulation of fat cell differentiation","12/1318","73/25730",0.164383561643836,3.20909638929885,4.39178060808077,0.00031420523224074,0.00289299331056745,0.00194119911801548,"Ptgs2/Bmp2/Zc3h12a/Cebpb/Pim1/Medag/Zfp36/Syap1/Six1/Metrnl/Igf1/Stk4",12
"GO:1903409","reactive oxygen species biosynthetic process","12/1318","73/25730",0.164383561643836,3.20909638929885,4.39178060808077,0.00031420523224074,0.00289299331056745,0.00194119911801548,"Arg2/Ncf1/Sod2/Slc25a33/Ncf2/Lcn2/Alox5/Foxo3/Rab27a/Tlr4/Hif1a/Mpo",12
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","8/1318","35/25730",0.228571428571429,4.46217212226317,4.76239972217729,0.000316121568443535,0.0029060028895295,0.00194992854822697,"Nedd9/Errfi1/Gprc5a/Samsn1/Cass4/Ripk2/Clec7a/Efna5",8
"GO:0045348","positive regulation of MHC class II biosynthetic process","5/1318","13/25730",0.384615384615385,7.5084627057313,5.45390316027949,0.000318783952997074,0.00292117422325731,0.00196010851633957,"Tmem106a/Ciita/Tlr4/Cdk5r1/Cd40lg",5
"GO:0046349","amino sugar biosynthetic process","5/1318","13/25730",0.384615384615385,7.5084627057313,5.45390316027949,0.000318783952997074,0.00292117422325731,0.00196010851633957,"Uap1/Gfpt2/Gnpnat1/Uap1l1/Nans",5
"GO:0002279","mast cell activation involved in immune response","11/1318","63/25730",0.174603174603175,3.40860370450659,4.44749580759378,0.000322756479853586,0.00295288931568106,0.00198138935000616,"Nr4a3/Fgr/Lyn/Ptgdr/Slc18a2/Ms4a2/Il4ra/Lat2/Clnk/Stxbp2/Rac2",11
"GO:0006910","phagocytosis, recognition","9/1318","44/25730",0.204545454545455,3.99313698441164,4.61713071939087,0.000329628780445837,0.00300623530728881,0.00201718452156095,"Ptx3/Cfp/C2/Jmjd6/Clec7a/Fcgr3/Mbl2/Fcnb/Pear1",9
"GO:0055078","sodium ion homeostasis","9/1318","44/25730",0.204545454545455,3.99313698441164,4.61713071939087,0.000329628780445837,0.00300623530728881,0.00201718452156095,"Atp1b3/Sgk1/Atp1a1/Slc9b2/Slc12a2/Ednrb/Il1a/Agt/Drd2",9
"GO:0070301","cellular response to hydrogen peroxide","13/1318","84/25730",0.154761904761905,3.02126237444902,4.31141664208813,0.000331553201617226,0.00301901677119282,0.00202576088652066,"Il6/Il18rap/Tnfaip3/Rhob/Kdm6b/Lcn2/Sphk1/Ern1/Trpm2/Klf4/Ppif/Txn1/Hspa8",13
"GO:0035296","regulation of tube diameter","23/1318","204/25730",0.112745098039216,2.20101014609182,4.00163852558357,0.00033583818743736,0.00304841801269792,0.00204548912573566,"Icam1/Rgs2/Ptgs2/Dusp5/Sod2/Avpr1a/Ace/Hrh2/Htr2b/Gja1/Per2/F2rl1/Vegfa/Alox5/Ednrb/Gch1/P2ry2/Agt/Hif1a/Tbxas1/Smad6/Hmgcr/Adora1",23
"GO:0097746","blood vessel diameter maintenance","23/1318","204/25730",0.112745098039216,2.20101014609182,4.00163852558357,0.00033583818743736,0.00304841801269792,0.00204548912573566,"Icam1/Rgs2/Ptgs2/Dusp5/Sod2/Avpr1a/Ace/Hrh2/Htr2b/Gja1/Per2/F2rl1/Vegfa/Alox5/Ednrb/Gch1/P2ry2/Agt/Hif1a/Tbxas1/Smad6/Hmgcr/Adora1",23
"GO:0030183","B cell differentiation","20/1318","166/25730",0.120481927710843,2.35204855842185,4.0606859890117,0.000337774884747076,0.00306118431655395,0.00205405531829999,"Il6/Fosl2/Nfkbiz/Tnfaip3/Bcl3/Nfam1/Clcf1/Il7/Card11/Spi1/Dnajb9/Gpr183/St3gal1/Ptprc/Tshr/Gimap1/Onecut1/Cd40lg/Pou2af1/Flt3l",20
"GO:0009749","response to glucose","27/1318","257/25730",0.105058365758755,2.05094973518419,3.93437667722392,0.000340655430781031,0.003082451100155,0.00206832533455567,"Icam1/Ncf1/Cacna1e/Ncf2/Glul/Slc9b2/Camp/Slc39a14/Irs2/Foxo3/Ern1/Pim3/Abcc8/Nptx1/Slc12a6/Pfkfb2/Agt/Hif1a/Igf1/Nadk/Efna5/Kcnj11/Hmgcr/Pck1/Gpr27/Mafa/Acvr1c",27
